model,nowcast_date,max_rhat,divergent_transitions,per_divergent_transitions,max_treedepth,no_at_max_treedepth,per_at_max_treedepth,run_time,failure,id
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-06,1.01,0,0,8,1260,0.63,1452.2,FALSE,5752
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-06,1.01,100,0.05,7,1900,0.95,935,FALSE,5753
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-06,1.01,86,0.043,9,264,0.132,2276.4,FALSE,5754
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-06,1.01,74,0.037,8,1356,0.678,1527.6,FALSE,5755
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-06,1.01,0,0,8,292,0.146,1196.2,FALSE,5756
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-07,1.01,0,0,8,1288,0.644,1499.5,FALSE,5757
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-07,1.01,2,0.001,8,1837,0.9185,1408.1,FALSE,5758
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-07,1.01,0,0,8,547,0.2735,1331,FALSE,5759
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-07,1.01,0,0,8,162,0.081,1227.2,FALSE,5760
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-07,1.25,1855,0.9275,8,104,0.052,565.6,FALSE,5761
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-07,1.01,0,0,8,215,0.1075,1232.7,FALSE,5762
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-07,1.01,0,0,8,9,0.0045,168.5,TRUE,5763
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-07,1.01,0,0,8,1237,0.6185,1430.4,FALSE,5764
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-07,1.01,0,0,8,1980,0.99,1548,FALSE,5765
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-07,1.01,0,0,8,1248,0.624,1459.2,FALSE,5766
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-07,1.01,0,0,8,641,0.3205,1314.2,FALSE,5767
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-07,1.02,0,0,8,917,0.4585,1326.2,FALSE,5768
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-07,1.01,139,0.0695,8,7,0.0035,899.7,FALSE,5769
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-07,1.01,160,0.08,8,1835,0.9175,1839.3,FALSE,5770
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-07,1.01,1,5e-04,8,32,0.016,1164.7,FALSE,5771
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-07,1.02,0,0,8,120,0.06,1100.9,FALSE,5772
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-08,1.01,5,0.0025,8,1144,0.572,934.9,FALSE,5773
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-08,1.01,34,0.017,8,1019,0.5095,887.3,FALSE,5774
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-08,1.01,0,0,8,1334,0.667,946.3,FALSE,5775
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-08,1.01,0,0,8,722,0.361,919,FALSE,5776
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-08,1.01,0,0,7,1999,0.9995,103.5,TRUE,5777
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-08,1.01,0,0,8,441,0.2205,874.1,FALSE,5778
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-08,1.01,0,0,7,1958,0.979,88.2,TRUE,5779
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-08,1.01,0,0,8,153,0.0765,873.7,FALSE,5780
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-08,1.01,0,0,8,1367,0.6835,841.7,FALSE,5781
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-08,1.01,0,0,8,916,0.458,691.6,FALSE,5782
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-08,1.01,0,0,8,1155,0.5775,694.5,FALSE,5783
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-08,1.02,0,0,8,1790,0.895,724.6,FALSE,5784
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-08,1.14,582,0.291,8,610,0.305,525.2,FALSE,5785
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-08,1.03,1208,0.604,8,797,0.3985,659.8,FALSE,5786
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-08,1.01,0,0,8,17,0.0085,534.4,FALSE,5787
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-08,1.01,0,0,8,166,0.083,512,FALSE,5788
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-09,1.01,17,0.0085,8,1172,0.586,635.3,FALSE,5789
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-09,1.01,171,0.0855,8,1434,0.717,669.7,FALSE,5790
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-09,1.01,17,0.0085,8,1000,0.5,689.9,FALSE,5791
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-09,1.01,0,0,8,12,0.006,545.8,FALSE,5792
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-09,1,0,0,7,1907,0.9535,67.8,TRUE,5793
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-09,1.01,4,0.002,8,449,0.2245,637.9,FALSE,5794
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-09,1.01,0,0,7,1959,0.9795,86.6,TRUE,5795
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-09,1.01,4,0.002,8,1014,0.507,687.5,FALSE,5796
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-09,1.01,0,0,8,1821,0.9105,753.3,FALSE,5797
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-09,1.01,0,0,8,1747,0.8735,721.4,FALSE,5798
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-09,1.01,75,0.0375,8,1172,0.586,701.3,FALSE,5799
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-09,1.01,1,5e-04,8,719,0.3595,643.7,FALSE,5800
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-09,1.04,384,0.192,8,115,0.0575,468.6,FALSE,5801
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-09,1.01,693,0.3465,9,1,5e-04,742.5,FALSE,5802
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-09,1.01,3,0.0015,7,1992,0.996,497.6,FALSE,5803
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-09,1.01,1,5e-04,8,781,0.3905,637.9,FALSE,5804
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-10,1.01,4,0.002,8,1198,0.599,704.5,FALSE,5805
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-10,1.01,196,0.098,8,767,0.3835,639.7,FALSE,5806
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-10,1.01,0,0,8,132,0.066,615.9,FALSE,5807
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-10,1.01,0,0,8,24,0.012,531.5,FALSE,5808
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-10,1.01,0,0,8,1,5e-04,76.1,TRUE,5809
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-10,1.01,0,0,8,899,0.4495,654.1,FALSE,5810
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-10,1.01,0,0,7,1997,0.9985,71.6,TRUE,5811
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-10,1.01,1,5e-04,8,279,0.1395,637.7,FALSE,5812
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-10,1.01,0,0,8,1358,0.679,743.6,FALSE,5813
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-10,1.01,1,5e-04,8,889,0.4445,676,FALSE,5814
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-10,1.01,21,0.0105,8,1135,0.5675,708.6,FALSE,5815
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-10,1.01,1,5e-04,8,479,0.2395,558.1,FALSE,5816
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-10,1.22,1191,0.5955,8,805,0.4025,403.7,FALSE,5817
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-10,1.01,216,0.108,9,899,0.4495,1136.9,FALSE,5818
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-10,1.01,38,0.019,8,854,0.427,646.3,FALSE,5819
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-10,1.01,0,0,8,1246,0.623,598.6,FALSE,5820
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-11,1.01,6,0.003,8,991,0.4955,2120.7,FALSE,5821
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-11,1.02,203,0.1015,9,1,5e-04,1870.4,FALSE,5822
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-11,1.01,0,0,8,237,0.1185,2042.3,FALSE,5823
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-11,1.01,0,0,8,60,0.03,1883.1,FALSE,5824
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-11,1.01,0,0,8,779,0.3895,211.4,TRUE,5825
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-11,1.01,0,0,8,171,0.0855,1939.6,FALSE,5826
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-11,1.01,0,0,7,1989,0.9945,184.9,TRUE,5827
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-11,1.01,0,0,8,513,0.2565,2022,FALSE,5828
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-11,1.01,0,0,8,1810,0.905,1647.1,FALSE,5829
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-11,1.01,0,0,8,394,0.197,1415.5,FALSE,5830
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-11,1.01,5,0.0025,8,1869,0.9345,1434.6,FALSE,5831
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-11,1.01,0,0,8,886,0.443,1225,FALSE,5832
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-11,1.23,1666,0.833,10,227,0.1135,1440.5,FALSE,5833
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-11,1.01,395,0.1975,8,1157,0.5785,1528.3,FALSE,5834
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-11,1.01,44,0.022,8,12,0.006,1044.4,FALSE,5835
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-11,1.02,0,0,8,566,0.283,1186.6,FALSE,5836
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-12,1.01,1,5e-04,8,1535,0.7675,1376,FALSE,5837
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-12,1.01,255,0.1275,8,1158,0.579,1334,FALSE,5838
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-12,1.01,0,0,8,1211,0.6055,1366.2,FALSE,5839
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-12,1.01,0,0,8,647,0.3235,1331.3,FALSE,5840
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-12,1.03,1004,0.502,9,494,0.247,1399.6,FALSE,5841
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-12,1.01,0,0,8,1013,0.5065,1401.6,FALSE,5842
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-12,1.01,0,0,7,1738,0.869,151.8,TRUE,5843
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-12,1.01,0,0,8,233,0.1165,1225.3,FALSE,5844
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-12,1.01,0,0,8,1810,0.905,1583.4,FALSE,5845
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-12,1.01,0,0,8,564,0.282,1367.2,FALSE,5846
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-12,1.01,0,0,8,1588,0.794,1585.1,FALSE,5847
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-12,1.01,0,0,8,1195,0.5975,1317.6,FALSE,5848
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-12,1.01,13,0.0065,7,1987,0.9935,922.8,FALSE,5849
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-12,1.02,912,0.456,9,27,0.0135,1544.1,FALSE,5850
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-12,1.01,19,0.0095,8,12,0.006,1133.3,FALSE,5851
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-12,1.02,0,0,9,12,0.006,1527.8,FALSE,5852
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-13,1.01,1,5e-04,8,1892,0.946,1409.9,FALSE,5853
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-13,1.01,1,5e-04,8,954,0.477,1432.7,FALSE,5854
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-13,1.01,0,0,8,1058,0.529,1486.9,FALSE,5855
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-13,1.01,0,0,8,392,0.196,1336.1,FALSE,5856
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-13,1.02,1112,0.556,8,365,0.1825,918.6,FALSE,5857
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-13,1.01,0,0,8,691,0.3455,1397.4,FALSE,5858
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-13,1.01,0,0,8,403,0.2015,206.4,TRUE,5859
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-13,1.01,0,0,8,94,0.047,1278.6,FALSE,5860
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-13,1.01,0,0,8,1833,0.9165,1721.9,FALSE,5861
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-13,1.01,0,0,8,434,0.217,1352.3,FALSE,5862
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-13,1.02,0,0,9,10,0.005,1702.7,FALSE,5863
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-13,1.01,0,0,8,1009,0.5045,1311.3,FALSE,5864
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-13,1.01,1,5e-04,8,574,0.287,1222.4,FALSE,5865
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-13,1.01,158,0.079,9,490,0.245,2247.8,FALSE,5866
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-13,1.01,3,0.0015,8,60,0.03,997.6,FALSE,5867
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-13,1.01,0,0,8,69,0.0345,1223.7,FALSE,5868
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-14,1.01,2,0.001,8,1261,0.6305,664.1,FALSE,5869
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-14,1.01,9,0.0045,8,1307,0.6535,654.2,FALSE,5870
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-14,1.01,0,0,8,953,0.4765,712.3,FALSE,5871
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-14,1.01,0,0,8,732,0.366,643.3,FALSE,5872
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-14,1.01,0,0,7,1910,0.955,68.4,TRUE,5873
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-14,1.01,0,0,8,868,0.434,696.2,FALSE,5874
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-14,1.01,0,0,8,286,0.143,99.2,TRUE,5875
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-14,1.02,1,5e-04,8,7,0.0035,511.3,FALSE,5876
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-14,1.01,0,0,8,1911,0.9555,786.8,FALSE,5877
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-14,1.01,1,5e-04,8,66,0.033,562.7,FALSE,5878
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-14,1.01,2,0.001,8,1923,0.9615,824.3,FALSE,5879
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-14,1.02,0,0,8,1104,0.552,626.5,FALSE,5880
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-14,1.01,0,0,8,31,0.0155,476.1,FALSE,5881
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-14,1.01,438,0.219,8,1562,0.781,766.6,FALSE,5882
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-14,1.01,1,5e-04,8,45,0.0225,458.5,FALSE,5883
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-14,1,0,0,8,1396,0.698,684.4,FALSE,5884
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-15,1.01,0,0,8,1715,0.8575,692.8,FALSE,5885
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-15,1.01,4,0.002,8,694,0.347,632.1,FALSE,5886
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-15,1.01,0,0,8,637,0.3185,719.4,FALSE,5887
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-15,1.01,0,0,8,434,0.217,616.4,FALSE,5888
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-15,1.02,0,0,8,29,0.0145,72.7,TRUE,5889
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-15,1.06,0,0,8,943,0.4715,705.1,FALSE,5890
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-15,1.01,0,0,8,1,5e-04,80,TRUE,5891
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-15,1.02,0,0,8,70,0.035,534.3,FALSE,5892
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-15,1.01,0,0,8,1424,0.712,699.1,FALSE,5893
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-15,1.01,0,0,8,198,0.099,607.3,FALSE,5894
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-15,1.01,0,0,8,1495,0.7475,681.1,FALSE,5895
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-15,1.01,0,0,8,1123,0.5615,639.4,FALSE,5896
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-15,1.01,0,0,8,625,0.3125,529.9,FALSE,5897
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-15,1.01,52,0.026,8,1745,0.8725,849.8,FALSE,5898
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-15,1.01,1,5e-04,8,341,0.1705,563.2,FALSE,5899
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-15,1.01,0,0,9,1,5e-04,588.9,FALSE,5900
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-16,1.01,38,0.019,8,928,0.464,1220.4,FALSE,5901
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-16,1.01,15,0.0075,8,1512,0.756,1298.7,FALSE,5902
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-16,1.01,726,0.363,8,528,0.264,1134.4,FALSE,5903
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-16,1.01,1,5e-04,8,213,0.1065,1144.2,FALSE,5904
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-16,1.02,923,0.4615,10,1,5e-04,1343.1,FALSE,5905
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-16,1.02,179,0.0895,8,1810,0.905,1276.3,FALSE,5906
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-16,1.01,0,0,7,1986,0.993,167.7,TRUE,5907
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-16,1.02,52,0.026,7,1948,0.974,958.6,FALSE,5908
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-16,1.01,298,0.149,8,749,0.3745,1255.6,FALSE,5909
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-16,1.01,1,5e-04,8,7,0.0035,1002.2,FALSE,5910
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-16,1.01,235,0.1175,8,1489,0.7445,1256.1,FALSE,5911
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-16,1.01,120,0.06,8,29,0.0145,905.5,FALSE,5912
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-16,1.01,18,0.009,8,44,0.022,907.3,FALSE,5913
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-16,1.01,456,0.228,9,80,0.04,1636.5,FALSE,5914
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-16,1.01,125,0.0625,8,602,0.301,1079.6,FALSE,5915
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-16,1.03,385,0.1925,8,800,0.4,1081.5,FALSE,5916
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-17,1.02,75,0.0375,8,988,0.494,1251.5,FALSE,5917
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-17,1.01,14,0.007,8,1307,0.6535,1221.4,FALSE,5918
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-17,1.03,1219,0.6095,8,239,0.1195,1161.1,FALSE,5919
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-17,1.01,2,0.001,8,1008,0.504,1365.3,FALSE,5920
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-17,1.13,1135,0.5675,8,1,5e-04,683.5,FALSE,5921
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-17,1.01,16,0.008,7,1984,0.992,1026,FALSE,5922
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-17,1.01,0,0,7,1651,0.8255,159,TRUE,5923
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-17,1.03,67,0.0335,7,1932,0.966,996.5,FALSE,5924
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-17,1.01,593,0.2965,8,1108,0.554,1283.1,FALSE,5925
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-17,1.01,0,0,7,2000,1,988.9,FALSE,5926
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-17,1.01,45,0.0225,8,1292,0.646,1404.6,FALSE,5927
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-17,1.01,40,0.02,8,479,0.2395,1114,FALSE,5928
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-17,1.02,168,0.084,8,313,0.1565,923.5,FALSE,5929
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-17,1.05,957,0.4785,9,1,5e-04,1558.1,FALSE,5930
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-17,1.03,574,0.287,8,114,0.057,969.4,FALSE,5931
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-17,1.02,665,0.3325,8,308,0.154,944.6,FALSE,5932
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-18,1.01,79,0.0395,8,1019,0.5095,725.6,FALSE,5933
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-18,1.01,3,0.0015,8,1210,0.605,704.1,FALSE,5934
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-18,1,0,0,8,3,0.0015,118.1,TRUE,5935
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-18,1.01,10,0.005,8,48,0.024,648.2,FALSE,5936
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-18,1.04,1103,0.5515,8,79,0.0395,408.4,FALSE,5937
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-18,1.01,0,0,8,9,0.0045,585.7,FALSE,5938
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-18,1.01,0,0,7,1994,0.997,82.2,TRUE,5939
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-18,1.01,88,0.044,8,294,0.147,586.3,FALSE,5940
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-18,1.02,603,0.3015,8,713,0.3565,665.6,FALSE,5941
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-18,1.01,0,0,8,116,0.058,585.4,FALSE,5942
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-18,1.01,26,0.013,8,1883,0.9415,817.2,FALSE,5943
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-18,1.01,10,0.005,8,598,0.299,602.6,FALSE,5944
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-18,1.03,284,0.142,8,35,0.0175,432.7,FALSE,5945
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-18,1.12,1801,0.9005,10,10,0.005,784.1,FALSE,5946
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-18,1.01,570,0.285,8,6,0.003,475.3,FALSE,5947
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-18,1.05,738,0.369,8,1218,0.609,634.1,FALSE,5948
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-19,1,0,0,8,141,0.0705,186.9,TRUE,5949
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-19,1.02,74,0.037,8,156,0.078,1111.6,FALSE,5950
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-19,1.01,0,0,7,1949,0.9745,172.2,TRUE,5951
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-19,1.01,1,5e-04,8,692,0.346,1495.8,FALSE,5952
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-19,1,1,5e-04,7,1240,0.62,116.8,TRUE,5953
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-19,1.01,0,0,8,25,0.0125,1066.4,FALSE,5954
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-19,1.01,0,0,8,27,0.0135,151.7,TRUE,5955
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-19,1.01,190,0.095,8,3,0.0015,1016.9,FALSE,5956
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-19,1.01,0,0,8,836,0.418,218.5,TRUE,5957
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-19,1.01,0,0,8,1143,0.5715,1415.9,FALSE,5958
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-19,1.01,128,0.064,9,370,0.185,2114.7,FALSE,5959
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-19,1.02,501,0.2505,9,1071,0.5355,1927.2,FALSE,5960
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-19,1.02,134,0.067,8,2,0.001,857.4,FALSE,5961
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-19,1,0,0,8,14,0.007,159.6,TRUE,5962
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-19,1.05,1346,0.673,8,482,0.241,950.4,FALSE,5963
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-19,1.01,0,0,8,6,0.003,163.4,TRUE,5964
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-20,1.01,2,0.001,9,1,5e-04,652.5,FALSE,5965
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-20,1.01,6,0.003,8,1172,0.586,637.6,FALSE,5966
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-20,1.01,3,0.0015,9,11,0.0055,834.2,FALSE,5967
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-20,1.01,0,0,8,11,0.0055,517.9,FALSE,5968
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-20,1.01,757,0.3785,10,586,0.293,1236.2,FALSE,5969
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-04-20,1.01,0,0,8,2,0.001,531,FALSE,5970
