model,nowcast_date,run_time,run_time_mins,run_time_hrs
"Reference: Fixed, Report: Day of week",2021-12-28,1873.1,31.2183333333333,0.520305555555555
"Reference: Fixed, Report: Day of week",2021-12-29,3350.7,55.845,0.93075
"Reference: Fixed, Report: Day of week",2021-12-30,1566.3,26.105,0.435083333333333
"Reference: Fixed, Report: Day of week",2021-12-31,2803.6,46.7266666666667,0.778777777777778
"Reference: Fixed, Report: Day of week",2022-01-01,2801.6,46.6933333333333,0.778222222222222
"Reference: Fixed, Report: Day of week",2022-01-02,2932.9,48.8816666666667,0.814694444444445
"Reference: Fixed, Report: Day of week",2022-01-03,1516.6,25.2766666666667,0.421277777777778
"Reference: Fixed, Report: Day of week",2022-01-04,1888.9,31.4816666666667,0.524694444444445
"Reference: Fixed, Report: Day of week",2022-01-05,1631.4,27.19,0.453166666666667
"Reference: Fixed, Report: Day of week",2022-01-06,1676.9,27.9483333333333,0.465805555555556
"Reference: Fixed, Report: Day of week",2022-01-07,2256.3,37.605,0.62675
"Reference: Fixed, Report: Day of week",2022-01-08,1759.6,29.3266666666667,0.488777777777778
"Reference: Fixed, Report: Day of week",2022-01-09,1821.4,30.3566666666667,0.505944444444445
"Reference: Fixed, Report: Day of week",2022-01-10,2650.5,44.175,0.73625
"Reference: Fixed, Report: Day of week",2022-01-11,2005.2,33.42,0.557
"Reference: Fixed, Report: Day of week",2022-01-12,2646.1,44.1016666666667,0.735027777777778
"Reference: Fixed, Report: Day of week",2022-01-13,2847.2,47.4533333333333,0.790888888888889
"Reference: Fixed, Report: Day of week",2022-01-14,2402,40.0333333333333,0.667222222222222
"Reference: Fixed, Report: Day of week",2022-01-15,1522.5,25.375,0.422916666666667
"Reference: Fixed, Report: Day of week",2022-01-16,1709.6,28.4933333333333,0.474888888888889
"Reference: Fixed, Report: Day of week",2022-01-17,3195.8,53.2633333333333,0.887722222222222
"Reference: Fixed, Report: Day of week",2022-01-18,2336.5,38.9416666666667,0.649027777777778
"Reference: Fixed, Report: Day of week",2022-01-19,1524.1,25.4016666666667,0.423361111111111
"Reference: Fixed, Report: Day of week",2022-01-20,2337.1,38.9516666666667,0.649194444444445
"Reference: Fixed, Report: Day of week",2022-01-21,2684.4,44.74,0.745666666666667
"Reference: Fixed, Report: Day of week",2022-01-22,2716.5,45.275,0.754583333333333
"Reference: Fixed, Report: Day of week",2022-01-23,2896.3,48.2716666666667,0.804527777777778
"Reference: Fixed, Report: Day of week",2022-01-24,2879.8,47.9966666666667,0.799944444444444
"Reference: Fixed, Report: Day of week",2022-01-25,2571.3,42.855,0.71425
"Reference: Fixed, Report: Day of week",2022-01-26,2704.8,45.08,0.751333333333333
"Reference: Fixed, Report: Day of week",2022-01-27,2641.1,44.0183333333333,0.733638888888889
"Reference: Fixed, Report: Day of week",2022-01-28,2586.6,43.11,0.7185
"Reference: Fixed, Report: Day of week",2022-01-29,2611.2,43.52,0.725333333333333
"Reference: Fixed, Report: Day of week",2022-01-30,2325.2,38.7533333333333,0.645888888888889
"Reference: Fixed, Report: Day of week",2022-01-31,1507.2,25.12,0.418666666666667
"Reference: Fixed, Report: Day of week",2022-02-01,1981.4,33.0233333333333,0.550388888888889
"Reference: Fixed, Report: Day of week",2022-02-02,3793.3,63.2216666666667,1.05369444444444
"Reference: Fixed, Report: Day of week",2022-02-03,4075.7,67.9283333333333,1.13213888888889
"Reference: Fixed, Report: Day of week",2022-02-04,1883.2,31.3866666666667,0.523111111111111
"Reference: Fixed, Report: Day of week",2022-02-05,2063.6,34.3933333333333,0.573222222222222
"Reference: Fixed, Report: Day of week",2022-02-06,4431.3,73.855,1.23091666666667
"Reference: Fixed, Report: Day of week",2022-02-07,1878.3,31.305,0.52175
"Reference: Fixed, Report: Day of week",2022-02-08,5626.3,93.7716666666667,1.56286111111111
"Reference: Fixed, Report: Day of week",2022-02-09,4035.2,67.2533333333333,1.12088888888889
"Reference: Fixed, Report: Day of week",2022-02-10,8478.8,141.313333333333,2.35522222222222
"Reference: Fixed, Report: Day of week",2022-02-11,9085.1,151.418333333333,2.52363888888889
"Reference: Fixed, Report: Day of week",2022-02-12,3904.9,65.0816666666667,1.08469444444444
"Reference: Fixed, Report: Day of week",2022-02-13,4051.3,67.5216666666667,1.12536111111111
"Reference: Fixed, Report: Day of week",2022-02-14,3819,63.65,1.06083333333333
"Reference: Fixed, Report: Day of week",2022-02-15,2586.4,43.1066666666667,0.718444444444445
"Reference: Fixed, Report: Day of week",2022-02-16,3823.8,63.73,1.06216666666667
"Reference: Fixed, Report: Day of week",2022-02-17,4434.4,73.9066666666667,1.23177777777778
"Reference: Fixed, Report: Day of week",2022-02-18,4124.8,68.7466666666667,1.14577777777778
"Reference: Fixed, Report: Day of week",2022-02-19,5009.9,83.4983333333333,1.39163888888889
"Reference: Fixed, Report: Day of week",2022-02-20,4421.5,73.6916666666667,1.22819444444444
"Reference: Fixed, Report: Day of week",2022-02-21,2311.5,38.525,0.642083333333333
"Reference: Fixed, Report: Day of week",2022-02-22,3163.4,52.7233333333333,0.878722222222222
"Reference: Fixed, Report: Day of week",2022-02-23,4364.8,72.7466666666667,1.21244444444444
"Reference: Fixed, Report: Day of week",2022-02-24,4129.3,68.8216666666667,1.14702777777778
"Reference: Fixed, Report: Day of week",2022-02-25,4493.8,74.8966666666667,1.24827777777778
"Reference: Fixed, Report: Day of week",2022-02-26,4655.9,77.5983333333333,1.29330555555556
"Reference: Fixed, Report: Day of week",2022-02-27,1851.1,30.8516666666667,0.514194444444444
"Reference: Fixed, Report: Day of week",2022-02-28,2040.7,34.0116666666667,0.566861111111111
"Reference: Fixed, Report: Day of week",2022-03-01,2022.3,33.705,0.56175
"Reference: Fixed, Report: Day of week",2022-03-02,3973,66.2166666666667,1.10361111111111
"Reference: Fixed, Report: Day of week",2022-03-03,3970.4,66.1733333333333,1.10288888888889
"Reference: Fixed, Report: Day of week",2022-03-04,2366.1,39.435,0.65725
"Reference: Fixed, Report: Day of week",2022-03-05,1907.5,31.7916666666667,0.529861111111111
"Reference: Fixed, Report: Day of week",2022-03-06,1889.4,31.49,0.524833333333333
"Reference: Fixed, Report: Day of week",2022-03-07,3889.1,64.8183333333333,1.08030555555556
"Reference: Fixed, Report: Day of week",2022-03-08,4027,67.1166666666667,1.11861111111111
"Reference: Fixed, Report: Day of week",2022-03-09,3926.2,65.4366666666667,1.09061111111111
"Reference: Fixed, Report: Day of week",2022-03-10,3864.5,64.4083333333333,1.07347222222222
"Reference: Fixed, Report: Day of week",2022-03-11,2334.8,38.9133333333333,0.648555555555556
"Reference: Fixed, Report: Day of week",2022-03-12,2168.5,36.1416666666667,0.602361111111111
"Reference: Fixed, Report: Day of week",2022-03-13,3727.8,62.13,1.0355
"Reference: Fixed, Report: Day of week",2022-03-14,4136.6,68.9433333333334,1.14905555555556
"Reference: Fixed, Report: Day of week",2022-03-15,4099,68.3166666666667,1.13861111111111
"Reference: Fixed, Report: Day of week",2022-03-16,3797.6,63.2933333333333,1.05488888888889
"Reference: Fixed, Report: Day of week",2022-03-17,2000.8,33.3466666666667,0.555777777777778
"Reference: Fixed, Report: Day of week",2022-03-18,1908,31.8,0.53
"Reference: Fixed, Report: Day of week",2022-03-19,3818.3,63.6383333333333,1.06063888888889
"Reference: Fixed, Report: Day of week",2022-03-20,3795.9,63.265,1.05441666666667
"Reference: Fixed, Report: Day of week",2022-03-21,2452.6,40.8766666666667,0.681277777777778
"Reference: Fixed, Report: Day of week",2022-03-22,3849.5,64.1583333333333,1.06930555555556
"Reference: Fixed, Report: Day of week",2022-03-23,4013.1,66.885,1.11475
"Reference: Fixed, Report: Day of week",2022-03-24,2380.2,39.67,0.661166666666667
"Reference: Fixed, Report: Day of week",2022-03-25,2026.9,33.7816666666667,0.563027777777778
"Reference: Fixed, Report: Day of week",2022-03-26,3933.1,65.5516666666667,1.09252777777778
"Reference: Fixed, Report: Day of week",2022-03-27,4132.2,68.87,1.14783333333333
"Reference: Fixed, Report: Day of week",2022-03-28,3904.7,65.0783333333333,1.08463888888889
"Reference: Fixed, Report: Day of week",2022-03-29,1931.6,32.1933333333333,0.536555555555556
"Reference: Fixed, Report: Day of week",2022-03-30,4138,68.9666666666667,1.14944444444444
"Reference: Fixed, Report: Day of week",2022-03-31,2302.2,38.37,0.6395
"Reference: Fixed, Report: Day of week",2022-04-01,4043,67.3833333333333,1.12305555555556
"Reference: Fixed, Report: Day of week",2022-04-02,2430.1,40.5016666666667,0.675027777777778
"Reference: Fixed, Report: Day of week",2022-04-03,1924.4,32.0733333333333,0.534555555555556
"Reference: Fixed, Report: Day of week",2022-04-04,2571.2,42.8533333333333,0.714222222222222
"Reference: Fixed, Report: Day of week",2022-04-05,4132.1,68.8683333333333,1.14780555555556
"Reference: Fixed, Report: Day of week",2022-04-06,4524.5,75.4083333333333,1.25680555555556
"Reference: Fixed, Report: Day of week",2022-04-07,3957.9,65.965,1.09941666666667
"Reference: Fixed, Report: Day of week",2022-04-08,2316.4,38.6066666666667,0.643444444444445
"Reference: Fixed, Report: Day of week",2022-04-09,2345.6,39.0933333333333,0.651555555555556
"Reference: Fixed, Report: Day of week",2022-04-10,2133.9,35.565,0.59275
"Reference: Fixed, Report: Day of week",2022-04-11,3824.6,63.7433333333333,1.06238888888889
"Reference: Fixed, Report: Day of week",2022-04-12,4005.1,66.7516666666667,1.11252777777778
"Reference: Fixed, Report: Day of week",2022-04-13,4526.8,75.4466666666667,1.25744444444444
"Reference: Fixed, Report: Day of week",2022-04-14,1940.1,32.335,0.538916666666667
"Reference: Fixed, Report: Day of week",2022-04-15,1904.7,31.745,0.529083333333333
"Reference: Fixed, Report: Day of week",2022-04-16,3548.6,59.1433333333333,0.985722222222222
"Reference: Fixed, Report: Day of week",2022-04-17,3526.4,58.7733333333333,0.979555555555556
"Reference: Fixed, Report: Day of week",2022-04-18,1818.2,30.3033333333333,0.505055555555556
"Reference: Fixed, Report: Day of week",2022-04-19,3577.6,59.6266666666667,0.993777777777778
"Reference: Fixed, Report: Day of week",2022-04-20,1766.7,29.445,0.49075
"Reference: Fixed, Report: Day of week",2022-04-21,1736.3,28.9383333333333,0.482305555555556
"Reference: Fixed, Report: Day of week",2022-04-22,1720.3,28.6716666666667,0.477861111111111
"Reference: Fixed, Report: Day of week",2022-04-23,3477.6,57.96,0.966
"Reference: Fixed, Report: Day of week",2022-04-24,3510.7,58.5116666666667,0.975194444444444
"Reference: Fixed, Report: Day of week",2022-04-25,3364.2,56.07,0.9345
"Reference: Fixed, Report: Day of week",2022-04-26,3508.3,58.4716666666667,0.974527777777778
"Reference: Fixed, Report: Day of week",2022-04-27,1689.2,28.1533333333333,0.469222222222222
"Reference: Fixed, Report: Day of week",2022-04-28,1694.1,28.235,0.470583333333333
"Reference: Fixed, Report: Day of week",2022-04-29,3481.3,58.0216666666667,0.967027777777778
"Reference: Fixed, Report: Day of week",2022-04-30,3388.3,56.4716666666667,0.941194444444445
"Reference: Fixed, Report: Day of week",2022-05-01,3345.2,55.7533333333333,0.929222222222222
"Reference: Fixed, Report: Day of week",2022-05-02,1690.7,28.1783333333333,0.469638888888889
"Reference: Fixed, Report: Day of week",2022-05-03,3440.2,57.3366666666667,0.955611111111111
"Reference: Fixed, Report: Day of week",2022-05-04,3473.7,57.895,0.964916666666667
"Reference: Fixed, Report: Day of week",2022-05-05,1750,29.1666666666667,0.486111111111111
"Reference: Fixed, Report: Day of week",2022-05-06,1658.3,27.6383333333333,0.460638888888889
"Reference: Fixed, Report: Day of week",2022-05-07,1685.6,28.0933333333333,0.468222222222222
"Reference: Fixed, Report: Day of week",2022-05-08,3317.9,55.2983333333333,0.921638888888889
"Reference: Fixed, Report: Day of week",2022-05-09,3359.5,55.9916666666667,0.933194444444444
"Reference: Fixed, Report: Day of week",2022-05-10,3248.3,54.1383333333333,0.902305555555556
"Reference: Fixed, Report: Day of week",2022-05-11,1693.8,28.23,0.4705
"Reference: Fixed, Report: Day of week",2022-05-12,3305.9,55.0983333333333,0.918305555555556
"Reference: Fixed, Report: Day of week",2022-05-13,1822.6,30.3766666666667,0.506277777777778
"Reference: Fixed, Report: Day of week",2022-05-14,1855.2,30.92,0.515333333333333
"Reference: Fixed, Report: Day of week",2022-05-15,3316.4,55.2733333333333,0.921222222222222
"Reference: Fixed, Report: Day of week",2022-05-16,1628.3,27.1383333333333,0.452305555555556
"Reference: Fixed, Report: Day of week",2022-05-17,3304.6,55.0766666666667,0.917944444444444
"Reference: Age, Report: Day of week",2021-10-01,1990.2,33.17,0.552833333333333
"Reference: Age, Report: Day of week",2021-10-02,1993.5,33.225,0.55375
"Reference: Age, Report: Day of week",2021-10-03,1959.5,32.6583333333333,0.544305555555556
"Reference: Age, Report: Day of week",2021-10-04,1939.7,32.3283333333333,0.538805555555556
"Reference: Age, Report: Day of week",2021-10-05,1895.5,31.5916666666667,0.526527777777778
"Reference: Age, Report: Day of week",2021-10-06,1981.4,33.0233333333333,0.550388888888889
"Reference: Age, Report: Day of week",2021-10-07,1968.9,32.815,0.546916666666667
"Reference: Age, Report: Day of week",2021-10-08,2126.9,35.4483333333333,0.590805555555556
"Reference: Age, Report: Day of week",2021-10-09,2081.1,34.685,0.578083333333333
"Reference: Age, Report: Day of week",2021-10-10,2044.6,34.0766666666667,0.567944444444445
"Reference: Age, Report: Day of week",2021-10-11,2021.5,33.6916666666667,0.561527777777778
"Reference: Age, Report: Day of week",2021-10-12,1977.6,32.96,0.549333333333333
"Reference: Age, Report: Day of week",2021-10-13,2031.4,33.8566666666667,0.564277777777778
"Reference: Age, Report: Day of week",2021-10-14,2039.6,33.9933333333333,0.566555555555556
"Reference: Age, Report: Day of week",2021-10-15,1992.4,33.2066666666667,0.553444444444445
"Reference: Age, Report: Day of week",2021-10-16,2011.5,33.525,0.55875
"Reference: Age, Report: Day of week",2021-10-17,2017,33.6166666666667,0.560277777777778
"Reference: Age, Report: Day of week",2021-10-18,2026.4,33.7733333333333,0.562888888888889
"Reference: Age, Report: Day of week",2021-10-19,2024.7,33.745,0.562416666666667
"Reference: Age, Report: Day of week",2021-10-20,2024.2,33.7366666666667,0.562277777777778
"Reference: Age, Report: Day of week",2021-10-21,1982.1,33.035,0.550583333333333
"Reference: Age, Report: Day of week",2021-10-22,2067,34.45,0.574166666666667
"Reference: Age, Report: Day of week",2021-10-23,2029.2,33.82,0.563666666666667
"Reference: Age, Report: Day of week",2021-10-24,2027.5,33.7916666666667,0.563194444444445
"Reference: Age, Report: Day of week",2021-10-25,2027.9,33.7983333333333,0.563305555555556
"Reference: Age, Report: Day of week",2021-10-26,2021.5,33.6916666666667,0.561527777777778
"Reference: Age, Report: Day of week",2021-10-27,2023.1,33.7183333333333,0.561972222222222
"Reference: Age, Report: Day of week",2021-10-28,2044.1,34.0683333333333,0.567805555555556
"Reference: Age, Report: Day of week",2021-10-29,2034.4,33.9066666666667,0.565111111111111
"Reference: Age, Report: Day of week",2021-10-30,2030.1,33.835,0.563916666666667
"Reference: Age, Report: Day of week",2021-10-31,1931.4,32.19,0.5365
"Reference: Age, Report: Day of week",2021-11-01,2216.3,36.9383333333333,0.615638888888889
"Reference: Age, Report: Day of week",2021-11-02,2691.4,44.8566666666667,0.747611111111111
"Reference: Age, Report: Day of week",2021-11-03,2232.5,37.2083333333333,0.620138888888889
"Reference: Age, Report: Day of week",2021-11-04,2411.7,40.195,0.669916666666667
"Reference: Age, Report: Day of week",2021-11-05,2069.8,34.4966666666667,0.574944444444444
"Reference: Age, Report: Day of week",2021-11-06,2043.3,34.055,0.567583333333333
"Reference: Age, Report: Day of week",2021-11-07,2014.9,33.5816666666667,0.559694444444444
"Reference: Age, Report: Day of week",2021-11-08,1980.3,33.005,0.550083333333333
"Reference: Age, Report: Day of week",2021-11-09,2042.5,34.0416666666667,0.567361111111111
"Reference: Age, Report: Day of week",2021-11-10,2087.6,34.7933333333333,0.579888888888889
"Reference: Age, Report: Day of week",2021-11-11,2043.1,34.0516666666667,0.567527777777778
"Reference: Age, Report: Day of week",2021-11-12,2066.2,34.4366666666667,0.573944444444444
"Reference: Age, Report: Day of week",2021-11-13,2530.6,42.1766666666667,0.702944444444444
"Reference: Age, Report: Day of week",2021-11-14,2032.6,33.8766666666667,0.564611111111111
"Reference: Age, Report: Day of week",2021-11-15,2071.7,34.5283333333333,0.575472222222222
"Reference: Age, Report: Day of week",2021-11-16,2026.9,33.7816666666667,0.563027777777778
"Reference: Age, Report: Day of week",2021-11-17,2209.4,36.8233333333333,0.613722222222222
"Reference: Age, Report: Day of week",2021-11-18,2146.6,35.7766666666667,0.596277777777778
"Reference: Age, Report: Day of week",2021-11-19,2900.1,48.335,0.805583333333333
"Reference: Age, Report: Day of week",2021-11-20,2845.3,47.4216666666667,0.790361111111111
"Reference: Age, Report: Day of week",2021-11-21,2668.1,44.4683333333333,0.741138888888889
"Reference: Age, Report: Day of week",2021-11-22,2711.6,45.1933333333333,0.753222222222222
"Reference: Age, Report: Day of week",2021-11-23,1911.2,31.8533333333333,0.530888888888889
"Reference: Age, Report: Day of week",2021-11-24,2164.8,36.08,0.601333333333333
"Reference: Age, Report: Day of week",2021-11-25,2167.2,36.12,0.602
"Reference: Age, Report: Day of week",2021-11-26,3888.5,64.8083333333333,1.08013888888889
"Reference: Age, Report: Day of week",2021-11-27,2555.1,42.585,0.70975
"Reference: Age, Report: Day of week",2021-11-28,1558.7,25.9783333333333,0.432972222222222
"Reference: Age, Report: Day of week",2021-11-29,1440.2,24.0033333333333,0.400055555555556
"Reference: Age, Report: Day of week",2021-11-30,2168.9,36.1483333333333,0.602472222222222
"Reference: Age, Report: Day of week",2021-12-01,1526.4,25.44,0.424
"Reference: Age, Report: Day of week",2021-12-02,2123.9,35.3983333333333,0.589972222222222
"Reference: Age, Report: Day of week",2021-12-03,2716.4,45.2733333333333,0.754555555555556
"Reference: Age, Report: Day of week",2021-12-04,2973.3,49.555,0.825916666666667
"Reference: Age, Report: Day of week",2021-12-05,2059.3,34.3216666666667,0.572027777777778
"Reference: Age, Report: Day of week",2021-12-06,1870,31.1666666666667,0.519444444444445
"Reference: Age, Report: Day of week",2021-12-07,1812.2,30.2033333333333,0.503388888888889
"Reference: Age, Report: Day of week",2021-12-08,3458.7,57.645,0.96075
"Reference: Age, Report: Day of week",2021-12-09,2150.4,35.84,0.597333333333333
"Reference: Age, Report: Day of week",2021-12-10,1786.2,29.77,0.496166666666667
"Reference: Age, Report: Day of week",2021-12-11,2282.1,38.035,0.633916666666667
"Reference: Age, Report: Day of week",2021-12-12,2312.8,38.5466666666667,0.642444444444445
"Reference: Age, Report: Day of week",2021-12-13,1756.5,29.275,0.487916666666667
"Reference: Age, Report: Day of week",2021-12-14,2097.3,34.955,0.582583333333334
"Reference: Age, Report: Day of week",2021-12-15,2019.3,33.655,0.560916666666667
"Reference: Age, Report: Day of week",2021-12-16,3512.4,58.54,0.975666666666667
"Reference: Age, Report: Day of week",2021-12-17,3697.8,61.63,1.02716666666667
"Reference: Age, Report: Day of week",2021-12-18,2640.3,44.005,0.733416666666667
"Reference: Age, Report: Day of week",2021-12-19,3912.9,65.215,1.08691666666667
"Reference: Age, Report: Day of week",2021-12-20,3520.2,58.67,0.977833333333333
"Reference: Age, Report: Day of week",2021-12-21,2770.8,46.18,0.769666666666667
"Reference: Age, Report: Day of week",2021-12-22,1788.9,29.815,0.496916666666667
"Reference: Age, Report: Day of week",2021-12-23,3033.7,50.5616666666667,0.842694444444444
"Reference: Age, Report: Day of week",2021-12-24,2093.6,34.8933333333333,0.581555555555556
"Reference: Age, Report: Day of week",2021-12-25,1977,32.95,0.549166666666667
"Reference: Age, Report: Day of week",2021-12-26,2289.9,38.165,0.636083333333333
"Reference: Age, Report: Day of week",2021-12-27,4224.8,70.4133333333333,1.17355555555556
"Reference: Age, Report: Day of week",2021-12-28,2874.2,47.9033333333333,0.798388888888889
"Reference: Age, Report: Day of week",2021-12-29,4208.5,70.1416666666667,1.16902777777778
"Reference: Age, Report: Day of week",2021-12-30,2447.5,40.7916666666667,0.679861111111111
"Reference: Age, Report: Day of week",2021-12-31,4454.6,74.2433333333333,1.23738888888889
"Reference: Age, Report: Day of week",2022-01-01,4255.8,70.93,1.18216666666667
"Reference: Age, Report: Day of week",2022-01-02,4235.9,70.5983333333333,1.17663888888889
"Reference: Age, Report: Day of week",2022-01-03,3255.2,54.2533333333333,0.904222222222222
"Reference: Age, Report: Day of week",2022-01-04,2769.3,46.155,0.76925
"Reference: Age, Report: Day of week",2022-01-05,2315.9,38.5983333333333,0.643305555555556
"Reference: Age, Report: Day of week",2022-01-06,2054.4,34.24,0.570666666666667
"Reference: Age, Report: Day of week",2022-01-07,4937.1,82.285,1.37141666666667
"Reference: Age, Report: Day of week",2022-01-08,2324.1,38.735,0.645583333333333
"Reference: Age, Report: Day of week",2022-01-09,2891.4,48.19,0.803166666666667
"Reference: Age, Report: Day of week",2022-01-10,4122.9,68.715,1.14525
"Reference: Age, Report: Day of week",2022-01-11,3196.3,53.2716666666667,0.887861111111111
"Reference: Age, Report: Day of week",2022-01-12,3910.9,65.1816666666667,1.08636111111111
"Reference: Age, Report: Day of week",2022-01-13,4211.8,70.1966666666667,1.16994444444444
"Reference: Age, Report: Day of week",2022-01-14,3240,54,0.9
"Reference: Age, Report: Day of week",2022-01-15,1691.1,28.185,0.46975
"Reference: Age, Report: Day of week",2022-01-16,2006,33.4333333333333,0.557222222222222
"Reference: Age, Report: Day of week",2022-01-17,3624.8,60.4133333333333,1.00688888888889
"Reference: Age, Report: Day of week",2022-01-18,5640.8,94.0133333333333,1.56688888888889
"Reference: Age, Report: Day of week",2022-01-19,1697.5,28.2916666666667,0.471527777777778
"Reference: Age, Report: Day of week",2022-01-20,4132.8,68.88,1.148
"Reference: Age, Report: Day of week",2022-01-21,3035.7,50.595,0.84325
"Reference: Age, Report: Day of week",2022-01-22,3154.1,52.5683333333333,0.876138888888889
"Reference: Age, Report: Day of week",2022-01-23,3305.8,55.0966666666667,0.918277777777778
"Reference: Age, Report: Day of week",2022-01-24,3261.9,54.365,0.906083333333333
"Reference: Age, Report: Day of week",2022-01-25,2785.3,46.4216666666667,0.773694444444445
"Reference: Age, Report: Day of week",2022-01-26,2953.5,49.225,0.820416666666667
"Reference: Age, Report: Day of week",2022-01-27,2934,48.9,0.815
"Reference: Age, Report: Day of week",2022-01-28,3015.5,50.2583333333333,0.837638888888889
"Reference: Age, Report: Day of week",2022-01-29,2927.1,48.785,0.813083333333333
"Reference: Age, Report: Day of week",2022-01-30,3139.5,52.325,0.872083333333334
"Reference: Age, Report: Day of week",2022-01-31,1446.7,24.1116666666667,0.401861111111111
"Reference: Age, Report: Day of week",2022-02-01,2273.3,37.8883333333333,0.631472222222222
"Reference: Age, Report: Day of week",2022-02-02,4413.7,73.5616666666667,1.22602777777778
"Reference: Age, Report: Day of week",2022-02-03,4281.6,71.36,1.18933333333333
"Reference: Age, Report: Day of week",2022-02-04,2391,39.85,0.664166666666667
"Reference: Age, Report: Day of week",2022-02-05,2336,38.9333333333333,0.648888888888889
"Reference: Age, Report: Day of week",2022-02-06,4195.6,69.9266666666667,1.16544444444444
"Reference: Age, Report: Day of week",2022-02-07,2232.8,37.2133333333333,0.620222222222222
"Reference: Age, Report: Day of week",2022-02-08,5489.6,91.4933333333333,1.52488888888889
"Reference: Age, Report: Day of week",2022-02-09,4416.8,73.6133333333333,1.22688888888889
"Reference: Age, Report: Day of week",2022-02-10,7881.9,131.365,2.18941666666667
"Reference: Age, Report: Day of week",2022-02-11,10203.3,170.055,2.83425
"Reference: Age, Report: Day of week",2022-02-12,4941.6,82.36,1.37266666666667
"Reference: Age, Report: Day of week",2022-02-13,4306.7,71.7783333333333,1.19630555555556
"Reference: Age, Report: Day of week",2022-02-14,4250.3,70.8383333333334,1.18063888888889
"Reference: Age, Report: Day of week",2022-02-15,2829.7,47.1616666666667,0.786027777777778
"Reference: Age, Report: Day of week",2022-02-16,4623.9,77.065,1.28441666666667
"Reference: Age, Report: Day of week",2022-02-17,5299.4,88.3233333333333,1.47205555555556
"Reference: Age, Report: Day of week",2022-02-18,5131.7,85.5283333333333,1.42547222222222
"Reference: Age, Report: Day of week",2022-02-19,5482.5,91.375,1.52291666666667
"Reference: Age, Report: Day of week",2022-02-20,4410.8,73.5133333333333,1.22522222222222
"Reference: Age, Report: Day of week",2022-02-21,2913.5,48.5583333333333,0.809305555555556
"Reference: Age, Report: Day of week",2022-02-22,3045.7,50.7616666666667,0.846027777777778
"Reference: Age, Report: Day of week",2022-02-23,4688,78.1333333333333,1.30222222222222
"Reference: Age, Report: Day of week",2022-02-24,4713.8,78.5633333333333,1.30938888888889
"Reference: Age, Report: Day of week",2022-02-25,4628.2,77.1366666666667,1.28561111111111
"Reference: Age, Report: Day of week",2022-02-26,4698.8,78.3133333333333,1.30522222222222
"Reference: Age, Report: Day of week",2022-02-27,2122.6,35.3766666666667,0.589611111111111
"Reference: Age, Report: Day of week",2022-02-28,2481.4,41.3566666666667,0.689277777777778
"Reference: Age, Report: Day of week",2022-03-01,2312.2,38.5366666666667,0.642277777777778
"Reference: Age, Report: Day of week",2022-03-02,4379.7,72.995,1.21658333333333
"Reference: Age, Report: Day of week",2022-03-03,4554.9,75.915,1.26525
"Reference: Age, Report: Day of week",2022-03-04,2672.1,44.535,0.74225
"Reference: Age, Report: Day of week",2022-03-05,2329.3,38.8216666666667,0.647027777777778
"Reference: Age, Report: Day of week",2022-03-06,2316.3,38.605,0.643416666666667
"Reference: Age, Report: Day of week",2022-03-07,4346.6,72.4433333333333,1.20738888888889
"Reference: Age, Report: Day of week",2022-03-08,4702.2,78.37,1.30616666666667
"Reference: Age, Report: Day of week",2022-03-09,4322.7,72.045,1.20075
"Reference: Age, Report: Day of week",2022-03-10,4293.2,71.5533333333333,1.19255555555556
"Reference: Age, Report: Day of week",2022-03-11,2351.7,39.195,0.65325
"Reference: Age, Report: Day of week",2022-03-12,2222.6,37.0433333333333,0.617388888888889
"Reference: Age, Report: Day of week",2022-03-13,4291.2,71.52,1.192
"Reference: Age, Report: Day of week",2022-03-14,4352.9,72.5483333333333,1.20913888888889
"Reference: Age, Report: Day of week",2022-03-15,5286.2,88.1033333333333,1.46838888888889
"Reference: Age, Report: Day of week",2022-03-16,4459.6,74.3266666666667,1.23877777777778
"Reference: Age, Report: Day of week",2022-03-17,2232,37.2,0.62
"Reference: Age, Report: Day of week",2022-03-18,2311.3,38.5216666666667,0.642027777777778
"Reference: Age, Report: Day of week",2022-03-19,4413.5,73.5583333333333,1.22597222222222
"Reference: Age, Report: Day of week",2022-03-20,4266.5,71.1083333333333,1.18513888888889
"Reference: Age, Report: Day of week",2022-03-21,2478.4,41.3066666666667,0.688444444444444
"Reference: Age, Report: Day of week",2022-03-22,4272.7,71.2116666666667,1.18686111111111
"Reference: Age, Report: Day of week",2022-03-23,4414.5,73.575,1.22625
"Reference: Age, Report: Day of week",2022-03-24,2716.5,45.275,0.754583333333333
"Reference: Age, Report: Day of week",2022-03-25,2260.8,37.68,0.628
"Reference: Age, Report: Day of week",2022-03-26,5110.6,85.1766666666667,1.41961111111111
"Reference: Age, Report: Day of week",2022-03-27,4257.2,70.9533333333333,1.18255555555556
"Reference: Age, Report: Day of week",2022-03-28,4331.9,72.1983333333333,1.20330555555556
"Reference: Age, Report: Day of week",2022-03-29,2156.8,35.9466666666667,0.599111111111111
"Reference: Age, Report: Day of week",2022-03-30,4365.1,72.7516666666667,1.21252777777778
"Reference: Age, Report: Day of week",2022-03-31,2645.9,44.0983333333333,0.734972222222222
"Reference: Age, Report: Day of week",2022-04-01,5179.9,86.3316666666667,1.43886111111111
"Reference: Age, Report: Day of week",2022-04-02,2779.4,46.3233333333333,0.772055555555556
