nowcast_date,model,interval_score,sharpness,underprediction,overprediction,coverage_deviation,bias,aem,scale
2021-11-03,"Reference: Age and week, Report: Day of week",19.8,4.22,14.9,0.374,-0.214,-0.363,34.8,natural
2021-11-03,"Reference: Age and week by age, Report: Day of week",23,4.59,17.9,0.246,-0.213,-0.389,39.5,natural
2021-11-03,"Independent by age, Reference: Week, Report: Day of week",16.4,4.71,11,0.35,-0.143,-0.441,32.6,natural
2021-11-03,"Independent by age, Reference: Week and day of week, Report: Day of week",11.6,5,6.02,0.109,-0.0729,-0.501,24,natural
2021-11-04,"Reference: Fixed, Report: Fixed",14.4,7.86,4.18,1.95,-0.0524,-0.0384,30.9,natural
2021-11-04,"Reference: Fixed, Report: Day of week",18.9,4.39,13.6,0.502,-0.128,-0.251,35.4,natural
2021-11-04,"Reference: Age, Report: Day of week",15.7,4.88,9.67,0.688,-0.0683,-0.129,31.1,natural
2021-11-04,"Reference: Age and week, Report: Day of week",14.8,4.99,8.51,0.822,-0.0689,-0.0795,29.7,natural
2021-11-04,"Reference: Age and week by age, Report: Day of week",42.2,5.6,36.1,0.163,-0.104,-0.388,54.7,natural
2021-11-04,"Independent by age, Reference: Week, Report: Day of week",11.9,5.82,4.57,1.06,0.00157,-0.225,24.6,natural
2021-11-04,"Independent by age, Reference: Week and day of week, Report: Day of week",9.17,6.48,1.79,0.737,0.0638,-0.201,15.5,natural
2021-11-05,"Reference: Fixed, Report: Fixed",13.9,8.35,3.28,2.05,0.00237,0.0348,25.7,natural
2021-11-05,"Reference: Fixed, Report: Day of week",19.9,4.53,14.4,0.431,-0.123,-0.281,37.4,natural
2021-11-05,"Reference: Age, Report: Day of week",16.7,5,10.5,0.611,-0.0441,-0.132,31.6,natural
2021-11-05,"Reference: Age and week, Report: Day of week",15,5.24,8.5,0.76,-0.0352,-0.0795,29,natural
2021-11-05,"Reference: Age and week by age, Report: Day of week",22.5,6.49,15.1,0.321,-0.045,-0.215,42.3,natural
2021-11-05,"Independent by age, Reference: Week, Report: Day of week",10.9,6.26,3.33,0.974,0.0385,-0.178,23.3,natural
2021-11-05,"Independent by age, Reference: Week and day of week, Report: Day of week",9.03,6.68,1.71,0.498,0.0548,-0.272,15.2,natural
2021-11-06,"Reference: Fixed, Report: Fixed",14,8.71,2.88,2.21,0.00434,0.112,24,natural
2021-11-06,"Reference: Fixed, Report: Day of week",16.1,4.89,10.3,0.625,-0.065,-0.0973,31.1,natural
2021-11-06,"Reference: Age, Report: Day of week",13,5.85,4.64,2.3,-0.0765,0.196,25,natural
2021-11-06,"Reference: Age and week, Report: Day of week",12.7,5.87,4.22,2.39,-0.0864,0.221,24,natural
2021-11-06,"Reference: Age and week by age, Report: Day of week",19.3,6.91,10.6,1.33,-0.0602,0.0116,38.2,natural
2021-11-06,"Independent by age, Reference: Week, Report: Day of week",11.3,7.87,0.929,2.4,0.0201,0.106,16.5,natural
2021-11-06,"Independent by age, Reference: Week and day of week, Report: Day of week",9.96,7.95,0.448,1.54,0.103,0.0839,12,natural
2021-11-07,"Reference: Fixed, Report: Fixed",25.3,6.45,17.6,0.756,-0.147,-0.126,47.8,natural
2021-11-07,"Reference: Fixed, Report: Day of week",16,5.76,8.08,1.91,-0.103,0.0786,29.8,natural
2021-11-07,"Reference: Age, Report: Day of week",21.3,7.16,7.54,6.21,-0.194,0.186,39.6,natural
2021-11-07,"Reference: Age and week, Report: Day of week",21.7,7.15,8.22,6.01,-0.199,0.182,40.4,natural
2021-11-07,"Reference: Age and week by age, Report: Day of week",23.5,7.62,10,5.46,-0.203,0.149,43.3,natural
2021-11-07,"Independent by age, Reference: Week, Report: Day of week",20.5,10,0.653,9.83,-0.0465,0.295,38.7,natural
2021-11-07,"Independent by age, Reference: Week and day of week, Report: Day of week",16.5,9.54,0.363,6.53,0.0237,0.288,32,natural
2021-11-08,"Reference: Fixed, Report: Fixed",51.6,4.77,46.4,0.143,-0.252,-0.459,71.8,natural
2021-11-08,"Reference: Fixed, Report: Day of week",22.5,6.2,9.63,6.43,-0.189,0.144,41.1,natural
2021-11-08,"Reference: Age, Report: Day of week",23.8,7.6,4.49,11.4,-0.226,0.326,43.7,natural
2021-11-08,"Reference: Age and week, Report: Day of week",23.9,7.61,4.58,11.4,-0.241,0.335,43.8,natural
2021-11-08,"Reference: Age and week by age, Report: Day of week",25,8.77,7.38,8.51,-0.191,0.196,48.5,natural
2021-11-08,"Independent by age, Reference: Week, Report: Day of week",25.8,9.61,1.06,15.1,-0.0824,0.16,45.3,natural
2021-11-08,"Independent by age, Reference: Week and day of week, Report: Day of week",15.9,8.84,0.44,6.6,0.03,0.237,28.6,natural
2021-11-09,"Reference: Fixed, Report: Fixed",36.9,6.19,30.1,0.214,-0.206,-0.446,58.2,natural
2021-11-09,"Reference: Fixed, Report: Day of week",20.2,5.29,12.9,1.62,-0.179,-0.161,37.3,natural
2021-11-09,"Reference: Age, Report: Day of week",18,5.69,10.3,1.71,-0.16,-0.0687,35.3,natural
2021-11-09,"Reference: Age and week, Report: Day of week",18.1,5.66,10.6,1.48,-0.15,-0.126,36,natural
2021-11-09,"Reference: Age and week by age, Report: Day of week",28,6.06,21,0.531,-0.158,-0.271,48.1,natural
2021-11-09,"Independent by age, Reference: Week, Report: Day of week",14,6.96,4.15,2.52,-0.0265,-0.254,27.6,natural
2021-11-09,"Independent by age, Reference: Week and day of week, Report: Day of week",11.3,6.55,3.49,0.926,0.0411,-0.177,21.8,natural
2021-11-10,"Reference: Fixed, Report: Fixed",26.6,8.37,16.2,1.61,-0.189,-0.355,49.7,natural
2021-11-10,"Reference: Fixed, Report: Day of week",29.9,4.93,23.3,1.37,-0.273,-0.365,48.7,natural
2021-11-10,"Reference: Age, Report: Day of week",30.1,5.02,23.9,1,-0.251,-0.356,49.7,natural
2021-11-10,"Reference: Age and week, Report: Day of week",29,5.1,22.5,1.06,-0.245,-0.364,48.1,natural
2021-11-10,"Reference: Age and week by age, Report: Day of week",29.7,5.58,23.1,0.62,-0.208,-0.419,50.7,natural
2021-11-10,"Independent by age, Reference: Week, Report: Day of week",20.7,6.09,12.5,1.56,-0.214,-0.464,41.1,natural
2021-11-10,"Independent by age, Reference: Week and day of week, Report: Day of week",14,6.35,6.81,0.506,-0.105,-0.457,27.4,natural
2021-11-11,"Reference: Fixed, Report: Fixed",19.9,9.08,8.49,1.76,-0.113,-0.172,40.3,natural
2021-11-11,"Reference: Fixed, Report: Day of week",31.9,4.86,25.9,0.851,-0.274,-0.345,52.6,natural
2021-11-11,"Reference: Age, Report: Day of week",34.5,4.79,28.8,0.63,-0.265,-0.421,55.3,natural
2021-11-11,"Reference: Age and week, Report: Day of week",31.3,5.01,25.1,0.698,-0.249,-0.387,52.1,natural
2021-11-11,"Reference: Age and week by age, Report: Day of week",38.6,6.46,31.2,0.355,-0.253,-0.516,67.4,natural
2021-11-11,"Independent by age, Reference: Week, Report: Day of week",19.9,6.05,12.3,1.01,-0.145,-0.386,39.5,natural
2021-11-11,"Independent by age, Reference: Week and day of week, Report: Day of week",13.2,6.6,5.87,0.349,-0.103,-0.459,26,natural
2021-11-12,"Reference: Fixed, Report: Fixed",18.8,9.38,7.05,1.77,-0.0318,-0.233,39.5,natural
2021-11-12,"Reference: Fixed, Report: Day of week",37.7,4.8,31.8,0.653,-0.301,-0.502,59.7,natural
2021-11-12,"Reference: Age, Report: Day of week",42.1,4.67,36.6,0.481,-0.258,-0.531,63.1,natural
2021-11-12,"Reference: Age and week, Report: Day of week",40.6,4.75,35,0.473,-0.247,-0.521,62,natural
2021-11-12,"Reference: Age and week by age, Report: Day of week",44.1,6.15,37.1,0.175,-0.253,-0.599,71.2,natural
2021-11-12,"Independent by age, Reference: Week, Report: Day of week",23.7,6.18,16.1,0.713,-0.167,-0.506,46.1,natural
2021-11-12,"Independent by age, Reference: Week and day of week, Report: Day of week",16.7,6.47,9.45,0.26,-0.149,-0.606,35.5,natural
2021-11-13,"Reference: Fixed, Report: Fixed",19.6,9.38,8.07,1.58,-0.0367,-0.161,40,natural
2021-11-13,"Reference: Fixed, Report: Day of week",34.1,5.03,28,0.643,-0.249,-0.386,55.7,natural
2021-11-13,"Reference: Age, Report: Day of week",29.9,5.46,23,0.954,-0.18,-0.31,51.2,natural
2021-11-13,"Reference: Age and week, Report: Day of week",29.5,5.47,22.6,0.9,-0.164,-0.283,51,natural
2021-11-13,"Reference: Age and week by age, Report: Day of week",33.8,6.79,26.1,0.367,-0.211,-0.419,57.9,natural
2021-11-13,"Independent by age, Reference: Week, Report: Day of week",19,6.9,10.9,0.691,-0.0742,-0.417,37.9,natural
2021-11-13,"Independent by age, Reference: Week and day of week, Report: Day of week",15.4,6.89,7.89,0.234,-0.0891,-0.488,30.9,natural
2021-11-14,"Reference: Fixed, Report: Fixed",39.1,7.34,30.4,0.79,-0.245,-0.384,70,natural
2021-11-14,"Reference: Fixed, Report: Day of week",28,6.05,20.3,1.3,-0.242,-0.247,43.3,natural
2021-11-14,"Reference: Age, Report: Day of week",29.5,7.42,19.3,2.45,-0.201,-0.112,47.2,natural
2021-11-14,"Reference: Age and week, Report: Day of week",30.5,7.49,19.8,2.92,-0.225,-0.0777,49.4,natural
2021-11-14,"Reference: Age and week by age, Report: Day of week",34.6,8.47,22.9,2.89,-0.221,-0.137,55.5,natural
2021-11-14,"Independent by age, Reference: Week, Report: Day of week",20.6,8.94,7.84,3.53,-0.105,-0.199,39.4,natural
2021-11-14,"Independent by age, Reference: Week and day of week, Report: Day of week",16.7,8.46,5.74,2.19,-0.0701,-0.279,30.8,natural
2021-11-15,"Reference: Fixed, Report: Fixed",74.2,5.4,68,0.331,-0.399,-0.608,101,natural
2021-11-15,"Reference: Fixed, Report: Day of week",30.3,6.67,20.5,2.9,-0.236,-0.146,47.2,natural
2021-11-15,"Reference: Age, Report: Day of week",29.6,8.33,11.8,9.2,-0.213,0.127,51.9,natural
2021-11-15,"Reference: Age and week, Report: Day of week",29.1,8.45,11.7,8.7,-0.202,0.125,51.8,natural
2021-11-15,"Reference: Age and week by age, Report: Day of week",33.1,10.3,11.3,11.3,-0.212,0.114,59.6,natural
2021-11-15,"Independent by age, Reference: Week, Report: Day of week",28.1,9.74,10.2,7.86,-0.17,-0.213,50.8,natural
2021-11-15,"Independent by age, Reference: Week and day of week, Report: Day of week",17.5,8.34,6.88,2.01,-0.122,-0.264,31.4,natural
2021-11-16,"Reference: Fixed, Report: Fixed",52.1,7.32,43.8,0.247,-0.335,-0.612,82.2,natural
2021-11-16,"Reference: Fixed, Report: Day of week",30.6,5.93,23.1,1.11,-0.233,-0.384,50.3,natural
2021-11-16,"Reference: Age, Report: Day of week",23.5,6.94,14.2,1.96,-0.174,-0.197,39.7,natural
2021-11-16,"Reference: Age and week, Report: Day of week",23.3,7.03,14,1.9,-0.17,-0.196,39.4,natural
2021-11-16,"Reference: Age and week by age, Report: Day of week",29.3,8.09,19.9,0.718,-0.151,-0.342,52.8,natural
2021-11-16,"Independent by age, Reference: Week, Report: Day of week",19.9,7.76,10.6,1.24,-0.0836,-0.402,34.5,natural
2021-11-16,"Independent by age, Reference: Week and day of week, Report: Day of week",17.3,7.02,9.53,0.359,-0.107,-0.462,32.4,natural
2021-11-17,"Reference: Fixed, Report: Fixed",35.2,9.66,24.5,0.478,-0.226,-0.436,62.4,natural
2021-11-17,"Reference: Fixed, Report: Day of week",42.3,5.6,35.8,0.488,-0.32,-0.504,67.1,natural
2021-11-17,"Reference: Age, Report: Day of week",40.4,5.85,33.6,0.472,-0.303,-0.499,66.5,natural
2021-11-17,"Reference: Age and week, Report: Day of week",36.8,6.06,29.8,0.486,-0.281,-0.467,63.3,natural
2021-11-17,"Reference: Age and week by age, Report: Day of week",49.3,7.04,41.4,0.359,-0.261,-0.522,78.3,natural
2021-11-17,"Independent by age, Reference: Week, Report: Day of week",27.4,6.84,19.7,0.131,-0.212,-0.637,51.5,natural
2021-11-17,"Independent by age, Reference: Week and day of week, Report: Day of week",21.5,6.92,13.9,0.0853,-0.186,-0.661,42.5,natural
2021-11-18,"Reference: Fixed, Report: Fixed",30.3,10.4,19,0.309,-0.123,-0.393,54.5,natural
2021-11-18,"Reference: Fixed, Report: Day of week",50.7,5.44,44.6,0.268,-0.333,-0.555,76.6,natural
2021-11-18,"Reference: Age, Report: Day of week",59.2,5.2,53.4,0.218,-0.372,-0.582,84.8,natural
2021-11-18,"Reference: Age and week, Report: Day of week",57.3,5.37,51.4,0.214,-0.372,-0.581,84.1,natural
2021-11-18,"Reference: Age and week by age, Report: Day of week",60.6,6.66,53.2,0.187,-0.335,-0.612,91.6,natural
2021-11-18,"Independent by age, Reference: Week, Report: Day of week",40.1,6.25,33.2,0.0357,-0.289,-0.724,68.4,natural
2021-11-18,"Independent by age, Reference: Week and day of week, Report: Day of week",34.6,6.69,27.4,0.0337,-0.274,-0.689,56.4,natural
2021-11-19,"Reference: Fixed, Report: Fixed",31.9,10.7,20.3,0.19,-0.139,-0.494,59.1,natural
2021-11-19,"Reference: Fixed, Report: Day of week",61.1,5.32,55.1,0.19,-0.394,-0.643,86.8,natural
2021-11-19,"Reference: Age, Report: Day of week",69.8,5.07,64.2,0.153,-0.411,-0.703,95.7,natural
2021-11-19,"Reference: Age and week, Report: Day of week",72.1,5,66.6,0.149,-0.418,-0.704,97.7,natural
2021-11-19,"Reference: Age and week by age, Report: Day of week",80.4,5.95,73.8,0.123,-0.433,-0.77,110,natural
2021-11-19,"Independent by age, Reference: Week, Report: Day of week",54.4,6.09,47.6,0.0258,-0.448,-0.825,82.5,natural
2021-11-19,"Independent by age, Reference: Week and day of week, Report: Day of week",49.1,6.47,42.1,0.0218,-0.427,-0.82,74,natural
2021-11-20,"Reference: Fixed, Report: Fixed",29.7,10.6,18.1,0.194,-0.133,-0.419,59.2,natural
2021-11-20,"Reference: Fixed, Report: Day of week",58.9,5.42,52.9,0.163,-0.389,-0.648,85,natural
2021-11-20,"Reference: Age, Report: Day of week",56.3,5.61,50.1,0.181,-0.377,-0.644,83.5,natural
2021-11-20,"Reference: Age and week, Report: Day of week",56.6,5.63,50.4,0.184,-0.376,-0.635,84.1,natural
2021-11-20,"Reference: Age and week by age, Report: Day of week",50.8,7.69,42.4,0.246,-0.318,-0.562,73.6,natural
2021-11-20,"Independent by age, Reference: Week, Report: Day of week",44.2,6.67,36.7,0.0575,-0.345,-0.73,72.5,natural
2021-11-20,"Independent by age, Reference: Week and day of week, Report: Day of week",42.6,6.69,35.2,0.0476,-0.338,-0.745,67.5,natural
2021-11-21,"Reference: Fixed, Report: Fixed",62.2,7.96,53.6,0.181,-0.345,-0.627,98,natural
2021-11-21,"Reference: Fixed, Report: Day of week",54.8,6.18,47.2,1.08,-0.348,-0.462,76.4,natural
2021-11-21,"Reference: Age, Report: Day of week",48.8,6.89,40.2,1.34,-0.32,-0.412,72.4,natural
2021-11-21,"Reference: Age and week, Report: Day of week",49.5,6.94,40.8,1.24,-0.323,-0.412,73.1,natural
2021-11-21,"Reference: Age and week by age, Report: Day of week",53.9,8.99,41.3,3.2,-0.32,-0.36,82.1,natural
2021-11-21,"Independent by age, Reference: Week, Report: Day of week",41.1,7.82,31.7,1.1,-0.296,-0.562,65.7,natural
2021-11-21,"Independent by age, Reference: Week and day of week, Report: Day of week",39.3,7.38,30.9,0.482,-0.275,-0.589,59.7,natural
2021-11-22,"Reference: Fixed, Report: Fixed",98.7,6.16,91.9,0.0734,-0.43,-0.738,131,natural
2021-11-22,"Reference: Fixed, Report: Day of week",55,7.23,42.7,4.86,-0.34,-0.339,79.9,natural
2021-11-22,"Reference: Age, Report: Day of week",48.1,8.57,31,8.16,-0.317,-0.188,77.8,natural
2021-11-22,"Reference: Age and week, Report: Day of week",49.4,8.81,30.2,9.99,-0.325,-0.162,79.6,natural
2021-11-22,"Reference: Age and week by age, Report: Day of week",53.9,9.99,31.9,11.7,-0.33,-0.194,87.1,natural
2021-11-22,"Independent by age, Reference: Week, Report: Day of week",44.7,9.28,27.1,7.83,-0.289,-0.422,75.9,natural
2021-11-22,"Independent by age, Reference: Week and day of week, Report: Day of week",33.9,8.28,23.9,1.26,-0.234,-0.471,55.1,natural
2021-11-23,"Reference: Fixed, Report: Fixed",68.3,8.45,59.1,0.153,-0.331,-0.613,99.8,natural
2021-11-23,"Reference: Fixed, Report: Day of week",47.1,6.65,38.8,1.35,-0.334,-0.399,68.3,natural
2021-11-23,"Reference: Age, Report: Day of week",38.6,7.58,28.8,1.96,-0.27,-0.288,60.4,natural
2021-11-23,"Reference: Age and week, Report: Day of week",37.6,7.99,26.9,2.37,-0.269,-0.257,58.3,natural
2021-11-23,"Reference: Age and week by age, Report: Day of week",33.1,8.76,22.7,0.848,-0.177,-0.387,60.4,natural
2021-11-23,"Independent by age, Reference: Week, Report: Day of week",31.9,8.49,21.5,1.46,-0.234,-0.496,52.8,natural
2021-11-23,"Independent by age, Reference: Week and day of week, Report: Day of week",26.7,7.72,18,0.222,-0.168,-0.594,49.2,natural
2021-11-24,"Reference: Fixed, Report: Fixed",45.7,10.7,34.1,0.216,-0.222,-0.508,73.4,natural
2021-11-24,"Reference: Fixed, Report: Day of week",55.8,6,49,0.308,-0.353,-0.585,81.3,natural
2021-11-24,"Reference: Age, Report: Day of week",55.4,6.34,48.3,0.234,-0.354,-0.619,84.4,natural
2021-11-24,"Reference: Age and week, Report: Day of week",53.7,6.52,46.4,0.25,-0.342,-0.596,83.6,natural
2021-11-24,"Reference: Age and week by age, Report: Day of week",62.2,7.39,54,0.276,-0.314,-0.496,91.2,natural
2021-11-24,"Independent by age, Reference: Week, Report: Day of week",37.8,7.48,29.7,0.0516,-0.272,-0.688,67.6,natural
2021-11-24,"Independent by age, Reference: Week and day of week, Report: Day of week",32.8,7.24,24.8,0.0198,-0.275,-0.748,61.9,natural
2021-11-25,"Reference: Fixed, Report: Fixed",36.4,11.5,23.9,0.296,-0.171,-0.448,65.6,natural
2021-11-25,"Reference: Fixed, Report: Day of week",64.4,5.65,58.1,0.192,-0.417,-0.663,91.2,natural
2021-11-25,"Reference: Age, Report: Day of week",73.8,5.8,67.4,0.141,-0.418,-0.662,102,natural
2021-11-25,"Reference: Age and week, Report: Day of week",73.5,6,66.9,0.145,-0.407,-0.651,102,natural
2021-11-25,"Reference: Age and week by age, Report: Day of week",73.2,7.19,65.4,0.137,-0.376,-0.652,106,natural
2021-11-25,"Independent by age, Reference: Week, Report: Day of week",46.9,6.97,39.3,0.0179,-0.347,-0.791,80.1,natural
2021-11-25,"Independent by age, Reference: Week and day of week, Report: Day of week",42,7.04,34.1,0.0159,-0.355,-0.814,72.7,natural
2021-11-26,"Reference: Fixed, Report: Fixed",26.6,12.5,13,0.412,-0.0728,-0.32,46.5,natural
2021-11-26,"Reference: Fixed, Report: Day of week",49.8,6.16,42.8,0.145,-0.342,-0.64,76,natural
2021-11-26,"Reference: Age, Report: Day of week",39.5,7.2,30.9,0.89,-0.244,-0.344,65.5,natural
2021-11-26,"Reference: Age and week, Report: Day of week",40,7.37,31.1,1.01,-0.232,-0.345,66.9,natural
2021-11-26,"Reference: Age and week by age, Report: Day of week",33.9,9.71,23,0.47,-0.172,-0.402,59.8,natural
2021-11-26,"Independent by age, Reference: Week, Report: Day of week",19.3,9.63,8.97,0.0972,-0.0282,-0.538,39.3,natural
2021-11-26,"Independent by age, Reference: Week and day of week, Report: Day of week",19.8,9.43,9.61,0.172,-0.0998,-0.605,37.2,natural
2021-11-27,"Reference: Fixed, Report: Fixed",26.1,12.1,12.9,0.282,-0.0383,-0.353,47.6,natural
2021-11-27,"Reference: Fixed, Report: Day of week",49.8,6.06,43,0.141,-0.341,-0.616,76.1,natural
2021-11-27,"Reference: Age, Report: Day of week",40.9,7.19,32.4,0.635,-0.233,-0.37,67.3,natural
2021-11-27,"Reference: Age and week, Report: Day of week",43.1,7.21,34.3,0.894,-0.251,-0.339,70.2,natural
2021-11-27,"Reference: Age and week by age, Report: Day of week",37.7,8.85,28,0.276,-0.212,-0.471,63.6,natural
2021-11-27,"Independent by age, Reference: Week, Report: Day of week",19.9,10.3,8.81,0.345,-0.0263,-0.489,33.9,natural
2021-11-27,"Independent by age, Reference: Week and day of week, Report: Day of week",21.8,9.7,11.3,0.337,-0.136,-0.553,37.1,natural
2021-11-28,"Reference: Fixed, Report: Fixed",59.4,8.79,49.8,0.177,-0.309,-0.646,98.1,natural
2021-11-28,"Reference: Fixed, Report: Day of week",54.6,6.58,46.5,1.2,-0.347,-0.526,78.4,natural
2021-11-28,"Reference: Age, Report: Day of week",53.5,7.45,44.2,1.52,-0.303,-0.31,78.4,natural
2021-11-28,"Reference: Age and week, Report: Day of week",54.2,7.52,43.6,2.78,-0.322,-0.262,80.4,natural
2021-11-28,"Reference: Age and week by age, Report: Day of week",60,7.7,50.9,1,-0.348,-0.512,87.2,natural
2021-11-28,"Independent by age, Reference: Week, Report: Day of week",30.9,9.96,18.3,2.17,-0.183,-0.506,57.6,natural
2021-11-28,"Independent by age, Reference: Week and day of week, Report: Day of week",30.2,8.98,20,0.718,-0.224,-0.621,52.4,natural
2021-11-29,"Reference: Fixed, Report: Fixed",105,6.44,98.3,0.123,-0.46,-0.792,138,natural
2021-11-29,"Reference: Fixed, Report: Day of week",61.1,6.97,49.5,4.32,-0.367,-0.392,85.3,natural
2021-11-29,"Reference: Age, Report: Day of week",45.9,8.48,30.6,6.46,-0.281,-0.215,75.6,natural
2021-11-29,"Reference: Age and week, Report: Day of week",45.4,9.04,27,9.06,-0.255,-0.161,77.4,natural
2021-11-29,"Reference: Age and week by age, Report: Day of week",53.4,8.3,41.1,3.65,-0.301,-0.371,82.2,natural
2021-11-29,"Independent by age, Reference: Week, Report: Day of week",40.9,9.01,28.1,3.38,-0.3,-0.5,69.5,natural
