reference_date,model,interval_score,sharpness,underprediction,overprediction,coverage_deviation,bias,aem,scale
2022-03-29,"Reference: Fixed, Report: Day of week",25.4,6.28,18.4,0.795,-0.224,-0.377,48.8,natural
2022-03-29,"Reference: Age, Report: Day of week",24,7.46,15.7,0.834,-0.198,-0.379,46.1,natural
2022-03-29,"Reference: Age and week, Report: Day of week",26.4,7.34,18.3,0.752,-0.221,-0.402,49.9,natural
2022-03-29,"Reference: Age and week by age, Report: Day of week",43.8,9.18,34.1,0.498,-0.351,-0.551,74.8,natural
2022-03-29,"Independent by age, Reference: Week, Report: Day of week",18.8,8.1,10.4,0.342,-0.0828,-0.356,37.5,natural
2022-03-29,"Independent by age, Reference: Week and day of week, Report: Day of week",14.3,8.49,5.03,0.8,-0.0357,-0.208,28.1,natural
2022-03-30,"Reference: Fixed, Report: Fixed",30,14.7,15,0.322,0.0146,-0.282,51.8,natural
2022-03-30,"Reference: Fixed, Report: Day of week",36.6,6.88,29.6,0.131,-0.247,-0.529,67.3,natural
2022-03-30,"Reference: Age, Report: Day of week",36,8.15,27.8,0.13,-0.209,-0.541,68.3,natural
2022-03-30,"Reference: Age and week, Report: Day of week",36.3,8.15,28.1,0.148,-0.2,-0.533,68.5,natural
2022-03-30,"Reference: Age and week by age, Report: Day of week",61.1,9.59,51.5,0.0698,-0.305,-0.698,105,natural
2022-03-30,"Independent by age, Reference: Week, Report: Day of week",26.4,8.71,17.6,0.039,-0.141,-0.706,54,natural
2022-03-30,"Independent by age, Reference: Week and day of week, Report: Day of week",13.6,10,2.9,0.707,0.0714,-0.338,24.2,natural
2022-03-31,"Reference: Fixed, Report: Fixed",27.7,14.9,11.5,1.26,0.0227,-0.106,42.8,natural
2022-03-31,"Reference: Fixed, Report: Day of week",18.6,7.08,11.1,0.433,-0.0925,-0.229,41.6,natural
2022-03-31,"Reference: Age, Report: Day of week",19.9,8.17,11,0.712,-0.0666,-0.148,41.2,natural
2022-03-31,"Reference: Age and week, Report: Day of week",18.6,8.35,9.31,0.938,-0.0536,-0.0554,38.3,natural
2022-03-31,"Reference: Age and week by age, Report: Day of week",28.8,10.5,17.8,0.566,-0.0584,-0.292,62.2,natural
2022-03-31,"Independent by age, Reference: Week, Report: Day of week",14.2,8.66,5.07,0.455,0.0601,-0.4,29.4,natural
2022-03-31,"Independent by age, Reference: Week and day of week, Report: Day of week",11.1,9.15,0.724,1.23,0.133,-0.0795,14,natural
2022-04-01,"Reference: Fixed, Report: Fixed",31.6,13.7,15.8,2,-0.0942,-0.00804,50.6,natural
2022-04-01,"Reference: Fixed, Report: Day of week",15.9,6.85,7.6,1.48,-0.109,-0.0929,32.2,natural
2022-04-01,"Reference: Age, Report: Day of week",17.4,7.86,6.91,2.63,-0.13,0.142,34,natural
2022-04-01,"Reference: Age and week, Report: Day of week",17.6,8.06,6.25,3.26,-0.153,0.174,34.4,natural
2022-04-01,"Reference: Age and week by age, Report: Day of week",20.5,10.4,7.32,2.77,-0.11,0.0866,43.6,natural
2022-04-01,"Independent by age, Reference: Week, Report: Day of week",14.2,8.1,4.77,1.31,-0.0568,0.0214,26.6,natural
2022-04-01,"Independent by age, Reference: Week and day of week, Report: Day of week",13.2,8.51,1.51,3.16,-0.0584,0.253,22.5,natural
2022-04-02,"Reference: Fixed, Report: Fixed",35.8,11.3,22.8,1.66,-0.0763,0.00179,56.8,natural
2022-04-02,"Reference: Fixed, Report: Day of week",15.3,6.29,7.53,1.52,-0.0893,0.0446,29.5,natural
2022-04-02,"Reference: Age, Report: Day of week",18.5,7.29,7.01,4.16,-0.175,0.316,36.3,natural
2022-04-02,"Reference: Age and week, Report: Day of week",19.6,7.41,7.27,4.91,-0.187,0.296,38.1,natural
2022-04-02,"Reference: Age and week by age, Report: Day of week",22.3,10.8,4.03,7.51,-0.128,0.333,42.9,natural
2022-04-02,"Independent by age, Reference: Week, Report: Day of week",14.7,8.5,4.72,1.46,0.0519,0.107,25.1,natural
2022-04-02,"Independent by age, Reference: Week and day of week, Report: Day of week",13.7,7.94,4.89,0.818,0.0682,-0.142,23.1,natural
2022-04-03,"Reference: Fixed, Report: Fixed",20.2,7.99,4.51,7.75,-0.231,0.545,35.4,natural
2022-04-03,"Reference: Fixed, Report: Day of week",19,5.52,0,13.5,-0.347,0.858,35.6,natural
2022-04-03,"Reference: Age, Report: Day of week",25,6.27,0,18.7,-0.393,0.872,44.4,natural
2022-04-03,"Reference: Age and week, Report: Day of week",24.6,6.24,0.00325,18.4,-0.381,0.838,43.2,natural
2022-04-03,"Reference: Age and week by age, Report: Day of week",39.6,9.64,0,29.9,-0.36,0.86,69.2,natural
2022-04-03,"Independent by age, Reference: Week, Report: Day of week",21,6.93,0.00325,14.1,-0.229,0.707,41,natural
2022-04-03,"Independent by age, Reference: Week and day of week, Report: Day of week",10.8,5.52,0.013,5.31,-0.0617,0.575,22,natural
2022-04-04,"Reference: Fixed, Report: Fixed",28.3,7.36,0.55,20.3,-0.43,0.793,49.8,natural
2022-04-04,"Reference: Fixed, Report: Day of week",21.1,4.35,0,16.7,-0.445,0.912,36.4,natural
2022-04-04,"Reference: Age, Report: Day of week",25,4.89,0.224,19.9,-0.377,0.75,41.3,natural
2022-04-04,"Reference: Age and week, Report: Day of week",23.7,4.89,0.237,18.5,-0.347,0.734,39.6,natural
2022-04-04,"Reference: Age and week by age, Report: Day of week",34.8,7.75,0.419,26.6,-0.276,0.713,59.5,natural
2022-04-04,"Independent by age, Reference: Week, Report: Day of week",21.7,5.22,0,16.5,-0.209,0.759,38.1,natural
2022-04-04,"Independent by age, Reference: Week and day of week, Report: Day of week",17.4,4.18,0.0195,13.2,-0.222,0.641,30,natural
2022-04-05,"Reference: Fixed, Report: Fixed",21.8,11.2,7.89,2.7,-0.0747,0.131,48.2,natural
2022-04-05,"Reference: Fixed, Report: Day of week",14,5.96,6.26,1.74,-0.0568,0.0241,27.8,natural
2022-04-05,"Reference: Age, Report: Day of week",28.2,6.85,16.6,4.72,-0.214,-0.189,45.5,natural
2022-04-05,"Reference: Age and week, Report: Day of week",30.3,6.89,18.5,4.96,-0.255,-0.237,49.5,natural
2022-04-05,"Reference: Age and week by age, Report: Day of week",67.4,7.95,54.5,4.99,-0.453,-0.729,97,natural
2022-04-05,"Independent by age, Reference: Week, Report: Day of week",17.3,7.79,5.25,4.29,0.0244,-0.111,33.1,natural
2022-04-05,"Independent by age, Reference: Week and day of week, Report: Day of week",19.1,8.09,2.25,8.75,0.0114,0.0455,32.1,natural
2022-04-06,"Reference: Fixed, Report: Fixed",20.5,14.1,2.61,3.77,0,0.25,34.6,natural
2022-04-06,"Reference: Fixed, Report: Day of week",9.44,6.68,1.62,1.14,0.00487,0.122,18.6,natural
2022-04-06,"Reference: Age, Report: Day of week",24.8,7.09,17.1,0.573,-0.125,-0.274,34.3,natural
2022-04-06,"Reference: Age and week, Report: Day of week",25.6,7.28,17.6,0.696,-0.143,-0.193,35.9,natural
2022-04-06,"Reference: Age and week by age, Report: Day of week",69.2,6.67,62.4,0.148,-0.416,-0.671,95.9,natural
2022-04-06,"Independent by age, Reference: Week, Report: Day of week",11.3,8.45,1.53,1.3,0.138,0.0232,20.8,natural
2022-04-06,"Independent by age, Reference: Week and day of week, Report: Day of week",22.1,9.61,0.251,12.2,-0.0552,0.529,45.4,natural
2022-04-07,"Reference: Fixed, Report: Fixed",22.3,14.6,1.27,6.43,-0.0519,0.416,39.1,natural
2022-04-07,"Reference: Fixed, Report: Day of week",15.8,7.15,1.18,7.5,-0.175,0.663,34.5,natural
2022-04-07,"Reference: Age, Report: Day of week",18.2,7.13,9.24,1.81,-0.0893,0.13,31.8,natural
2022-04-07,"Reference: Age and week, Report: Day of week",17.1,7.36,7.89,1.85,-0.0747,0.127,30.1,natural
2022-04-07,"Reference: Age and week by age, Report: Day of week",36.4,7.64,28.4,0.345,-0.17,-0.421,60.1,natural
2022-04-07,"Independent by age, Reference: Week, Report: Day of week",14.4,8.65,0.333,5.43,0.0227,0.362,28.2,natural
2022-04-07,"Independent by age, Reference: Week and day of week, Report: Day of week",26.3,9.05,0.0341,17.3,-0.135,0.637,49.5,natural
2022-04-08,"Reference: Fixed, Report: Fixed",23.9,13.7,3.34,6.92,-0.0666,0.404,46.2,natural
2022-04-08,"Reference: Fixed, Report: Day of week",20.2,6.93,0.38,12.9,-0.253,0.718,37.2,natural
2022-04-08,"Reference: Age, Report: Day of week",27.2,6.83,7.77,12.6,-0.234,0.258,46.5,natural
2022-04-08,"Reference: Age and week, Report: Day of week",27.3,7.1,6.32,13.9,-0.227,0.319,46.3,natural
2022-04-08,"Reference: Age and week by age, Report: Day of week",16.5,9.74,4.76,1.97,0.0114,0.017,33.3,natural
2022-04-08,"Independent by age, Reference: Week, Report: Day of week",19.8,8.06,0.213,11.5,-0.0422,0.484,33.1,natural
2022-04-08,"Independent by age, Reference: Week and day of week, Report: Day of week",28.4,8.4,0.0779,19.9,-0.151,0.547,50.2,natural
2022-04-09,"Reference: Fixed, Report: Fixed",30,11.8,13.4,4.79,-0.086,0.166,55.3,natural
2022-04-09,"Reference: Fixed, Report: Day of week",29.5,7.36,0.155,22,-0.263,0.643,43.1,natural
2022-04-09,"Reference: Age, Report: Day of week",36.4,7.59,6.13,22.7,-0.214,0.354,55.9,natural
2022-04-09,"Reference: Age and week, Report: Day of week",37.6,7.86,5.57,24.2,-0.209,0.363,56.5,natural
2022-04-09,"Reference: Age and week by age, Report: Day of week",20.8,10.7,1.27,8.77,-0.00162,0.353,35.9,natural
2022-04-09,"Independent by age, Reference: Week, Report: Day of week",29,10.3,0.246,18.5,-0.106,0.438,46.5,natural
2022-04-09,"Independent by age, Reference: Week and day of week, Report: Day of week",29.1,10.3,0.494,18.3,-0.125,0.356,45.8,natural
2022-04-10,"Reference: Fixed, Report: Fixed",22.2,8.16,2.63,11.4,-0.334,0.653,40.7,natural
2022-04-10,"Reference: Fixed, Report: Day of week",31.8,5.8,0,26,-0.542,0.951,50.9,natural
2022-04-10,"Reference: Age, Report: Day of week",28.6,6.06,0,22.5,-0.308,0.808,44.3,natural
2022-04-10,"Reference: Age and week, Report: Day of week",28,6.12,0.00812,21.9,-0.291,0.761,43.2,natural
2022-04-10,"Reference: Age and week by age, Report: Day of week",32.2,9.34,0.0698,22.8,-0.325,0.763,58.2,natural
2022-04-10,"Independent by age, Reference: Week, Report: Day of week",27.7,7.54,0.00649,20.2,-0.276,0.779,49.5,natural
2022-04-10,"Independent by age, Reference: Week and day of week, Report: Day of week",18.4,6.49,0.0519,11.8,-0.117,0.637,33,natural
2022-04-11,"Reference: Fixed, Report: Fixed",30.5,7.69,0.651,22.2,-0.435,0.772,52.6,natural
2022-04-11,"Reference: Fixed, Report: Day of week",36.1,5.24,0,30.8,-0.581,0.962,54.3,natural
2022-04-11,"Reference: Age, Report: Day of week",36.9,5.72,1.51,29.6,-0.435,0.545,56.5,natural
2022-04-11,"Reference: Age and week, Report: Day of week",35.2,5.57,2.45,27.2,-0.438,0.488,53.5,natural
2022-04-11,"Reference: Age and week by age, Report: Day of week",40.1,8.09,1.67,30.4,-0.391,0.632,64.8,natural
2022-04-11,"Independent by age, Reference: Week, Report: Day of week",31,6.49,0.714,23.8,-0.383,0.679,52.2,natural
2022-04-11,"Independent by age, Reference: Week and day of week, Report: Day of week",23,5.31,1.01,16.7,-0.321,0.655,39.5,natural
2022-04-12,"Reference: Fixed, Report: Fixed",30.6,11.7,12.5,6.4,-0.169,-0.0446,61.1,natural
2022-04-12,"Reference: Fixed, Report: Day of week",29,7.33,7,14.7,-0.167,0.239,49.3,natural
2022-04-12,"Reference: Age, Report: Day of week",68.7,7.87,38.9,21.9,-0.409,-0.219,87.8,natural
2022-04-12,"Reference: Age and week, Report: Day of week",74.2,7.67,43.9,22.7,-0.406,-0.223,92.6,natural
2022-04-12,"Reference: Age and week by age, Report: Day of week",54.8,8.68,42.8,3.31,-0.226,-0.313,75.4,natural
2022-04-12,"Independent by age, Reference: Week, Report: Day of week",51.1,9.55,23.1,18.5,-0.196,-0.162,75.1,natural
2022-04-12,"Independent by age, Reference: Week and day of week, Report: Day of week",57,10.1,24.3,22.5,-0.222,-0.0429,80.6,natural
2022-04-13,"Reference: Fixed, Report: Fixed",34.8,13.7,12.1,8.97,-0.196,0.14,60.4,natural
2022-04-13,"Reference: Fixed, Report: Day of week",43.2,9.06,4.2,29.9,-0.315,0.436,71.9,natural
2022-04-13,"Reference: Age, Report: Day of week",103,8.24,57.1,37.6,-0.45,-0.422,126,natural
2022-04-13,"Reference: Age and week, Report: Day of week",111,8.09,63.3,39.9,-0.466,-0.409,133,natural
2022-04-13,"Reference: Age and week by age, Report: Day of week",74,8.48,59.6,5.87,-0.38,-0.355,94.7,natural
2022-04-13,"Independent by age, Reference: Week, Report: Day of week",73.3,11.2,27.6,34.5,-0.273,-0.0286,103,natural
2022-04-13,"Independent by age, Reference: Week and day of week, Report: Day of week",90.2,12.6,29.9,47.7,-0.328,0.125,125,natural
2022-04-14,"Reference: Fixed, Report: Fixed",40,12.9,20.6,6.57,-0.192,-0.234,67.9,natural
2022-04-14,"Reference: Fixed, Report: Day of week",58,10.6,3.87,43.6,-0.231,0.346,86.7,natural
2022-04-14,"Reference: Age, Report: Day of week",140,9.36,69.2,61.8,-0.494,-0.571,171,natural
2022-04-14,"Reference: Age and week, Report: Day of week",152,9.44,74,68.5,-0.497,-0.551,182,natural
2022-04-14,"Reference: Age and week by age, Report: Day of week",74.6,8.62,60.6,5.43,-0.369,-0.423,90.8,natural
2022-04-14,"Independent by age, Reference: Week, Report: Day of week",101,13,32,56,-0.299,-0.17,136,natural
2022-04-14,"Independent by age, Reference: Week and day of week, Report: Day of week",118,14.1,35.5,68.9,-0.315,-0.0893,159,natural
2022-04-15,"Reference: Fixed, Report: Fixed",67.4,10.8,53.7,2.92,-0.237,-0.422,98.7,natural
2022-04-15,"Reference: Fixed, Report: Day of week",81.8,12.8,18.1,51,-0.174,0.0348,116,natural
2022-04-15,"Reference: Age, Report: Day of week",215,14.6,92.9,108,-0.407,-0.433,265,natural
2022-04-15,"Reference: Age and week, Report: Day of week",227,15.2,97.4,114,-0.43,-0.44,277,natural
2022-04-15,"Reference: Age and week by age, Report: Day of week",77.6,10.7,63.2,3.67,-0.326,-0.296,107,natural
2022-04-15,"Independent by age, Reference: Week, Report: Day of week",160,17.3,53.8,88.4,-0.278,-0.373,213,natural
2022-04-15,"Independent by age, Reference: Week and day of week, Report: Day of week",190,20.5,59,111,-0.289,-0.384,250,natural
2022-04-16,"Reference: Fixed, Report: Fixed",22.2,6.35,13.7,2.19,-0.112,-0.00893,35.2,natural
2022-04-16,"Reference: Fixed, Report: Day of week",14.3,4.29,9.71,0.344,-0.0146,-0.179,23.1,natural
2022-04-16,"Reference: Age, Report: Day of week",40.6,2.84,36.1,1.73,-0.279,-0.288,49.2,natural
2022-04-16,"Reference: Age and week, Report: Day of week",41.8,2.88,37,1.88,-0.276,-0.271,50.1,natural
2022-04-16,"Reference: Age and week by age, Report: Day of week",41.5,7.57,15.7,18.2,-0.321,0.189,62,natural
2022-04-16,"Independent by age, Reference: Week, Report: Day of week",22.3,6.18,15.3,0.797,-0.0779,-0.262,32.1,natural
2022-04-16,"Independent by age, Reference: Week and day of week, Report: Day of week",21.6,6.4,14.3,0.843,-0.0714,-0.258,32,natural
2022-04-17,"Reference: Fixed, Report: Fixed",19,4.61,13.1,1.36,-0.0536,0.0973,29.7,natural
2022-04-17,"Reference: Fixed, Report: Day of week",12.5,3.84,7.86,0.766,-0.00812,-0.0268,19.5,natural
2022-04-17,"Reference: Age, Report: Day of week",34.6,3.33,26.9,4.35,-0.274,0.0598,43.4,natural
2022-04-17,"Reference: Age and week, Report: Day of week",36,3.32,28,4.69,-0.278,0.0946,44.9,natural
2022-04-17,"Reference: Age and week by age, Report: Day of week",40.8,7.76,9.75,23.2,-0.341,0.438,62.9,natural
2022-04-17,"Independent by age, Reference: Week, Report: Day of week",19.1,5.71,12.5,0.953,0.00325,-0.0741,27.7,natural
2022-04-17,"Independent by age, Reference: Week and day of week, Report: Day of week",18.7,5.63,12.3,0.757,0.0114,-0.137,27.4,natural
2022-04-18,"Reference: Fixed, Report: Fixed",15.4,4.39,6.82,4.15,-0.205,0.366,27.6,natural
2022-04-18,"Reference: Fixed, Report: Day of week",9.3,3.01,5.59,0.693,-0.0244,0.104,14.9,natural
2022-04-18,"Reference: Age, Report: Day of week",25,3.29,15.9,5.79,-0.25,0.232,33.3,natural
2022-04-18,"Reference: Age and week, Report: Day of week",26,3.38,16.4,6.13,-0.26,0.255,34.4,natural
2022-04-18,"Reference: Age and week by age, Report: Day of week",40.3,7.46,8.14,24.7,-0.367,0.547,64.3,natural
2022-04-18,"Independent by age, Reference: Week, Report: Day of week",15.1,4.37,9.17,1.6,-0.026,0.0688,23.6,natural
2022-04-18,"Independent by age, Reference: Week and day of week, Report: Day of week",15,4.02,9.83,1.11,-0.0195,-0.0134,23.2,natural
2021-09-24,"Reference: Fixed, Report: Fixed",0.039,0.0196,0.0141,0.00445,0.0297,-0.0357,0.077,log
2021-09-24,"Reference: Fixed, Report: Day of week",0.0424,0.0175,0.0191,0.00514,-0.0328,1.59e-17,0.0798,log
2021-09-24,"Reference: Age, Report: Day of week",0.0393,0.0181,0.0136,0.00714,-0.0328,0.0571,0.0821,log
2021-09-24,"Reference: Age and week, Report: Day of week",0.04,0.0181,0.0148,0.00655,-0.00156,0.0429,0.0825,log
2021-09-24,"Reference: Age and week by age, Report: Day of week",0.0449,0.0193,0.0222,0.00234,0.0141,-0.143,0.0858,log
2021-09-24,"Independent by age, Reference: Week, Report: Day of week",0.0495,0.0185,0.0296,0.0011,0.00154,-0.286,0.0797,log
2021-09-24,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0508,0.0175,0.0323,0.000538,-0.0446,-0.407,0.079,log
2021-09-25,"Reference: Fixed, Report: Fixed",0.077,0.0289,0.00697,0.0407,0.0441,0.164,0.149,log
2021-09-25,"Reference: Fixed, Report: Day of week",0.0794,0.0268,0.0093,0.0431,0.00625,0.157,0.153,log
2021-09-25,"Reference: Age, Report: Day of week",0.0816,0.0288,0.00576,0.0468,-0.011,0.375,0.162,log
2021-09-25,"Reference: Age and week, Report: Day of week",0.0825,0.0286,0.00626,0.0474,-0.0268,0.307,0.168,log
2021-09-25,"Reference: Age and week by age, Report: Day of week",0.0791,0.0277,0.012,0.039,0.0205,0.1,0.158,log
2021-09-25,"Independent by age, Reference: Week, Report: Day of week",0.0413,0.027,0.00648,0.0073,0.162,-0.0643,0.0977,log
2021-09-25,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0474,0.0279,0.0118,0.00699,0.0688,-0.25,0.113,log
2021-09-26,"Reference: Fixed, Report: Fixed",0.101,0.0304,0.000708,0.07,-0.1,0.598,0.207,log
2021-09-26,"Reference: Fixed, Report: Day of week",0.121,0.0274,0.000352,0.0932,-0.216,0.712,0.232,log
2021-09-26,"Reference: Age, Report: Day of week",0.128,0.0292,0.0014,0.0973,-0.264,0.721,0.234,log
2021-09-26,"Reference: Age and week, Report: Day of week",0.128,0.0296,0.00127,0.097,-0.275,0.724,0.233,log
2021-09-26,"Reference: Age and week by age, Report: Day of week",0.0893,0.0303,0.00324,0.0553,-0.0418,0.371,0.181,log
2021-09-26,"Independent by age, Reference: Week, Report: Day of week",0.0652,0.0283,6.95e-05,0.0369,-0.0101,0.667,0.14,log
2021-09-26,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0609,0.0298,0.00014,0.0309,0.0111,0.581,0.128,log
2021-09-27,"Reference: Fixed, Report: Fixed",0.152,0.0343,0.000985,0.117,-0.33,0.755,0.269,log
2021-09-27,"Reference: Fixed, Report: Day of week",0.142,0.0302,0.000755,0.111,-0.346,0.761,0.248,log
2021-09-27,"Reference: Age, Report: Day of week",0.117,0.0319,0.00179,0.0836,-0.251,0.65,0.221,log
2021-09-27,"Reference: Age and week, Report: Day of week",0.122,0.0318,0.00159,0.0881,-0.251,0.664,0.229,log
2021-09-27,"Reference: Age and week by age, Report: Day of week",0.0846,0.0325,0.0062,0.0452,-0.0711,0.42,0.172,log
2021-09-27,"Independent by age, Reference: Week, Report: Day of week",0.0915,0.0302,0.000149,0.0612,-0.0921,0.607,0.15,log
2021-09-27,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0866,0.0307,0.00197,0.0537,-0.0881,0.448,0.136,log
2021-09-28,"Reference: Fixed, Report: Fixed",0.0619,0.0234,0.0134,0.0244,-0.104,0.11,0.123,log
2021-09-28,"Reference: Fixed, Report: Day of week",0.0574,0.0204,0.0205,0.0159,-0.127,-0.0971,0.109,log
2021-09-28,"Reference: Age, Report: Day of week",0.0619,0.0216,0.0323,0.00722,-0.139,-0.269,0.108,log
2021-09-28,"Reference: Age and week, Report: Day of week",0.0622,0.0215,0.0324,0.00749,-0.142,-0.284,0.108,log
2021-09-28,"Reference: Age and week by age, Report: Day of week",0.0961,0.0202,0.0736,0.0016,-0.243,-0.517,0.152,log
2021-09-28,"Independent by age, Reference: Week, Report: Day of week",0.0456,0.0202,0.0226,0.00193,-0.0701,-0.369,0.0811,log
2021-09-28,"Independent by age, Reference: Week and day of week, Report: Day of week",0.056,0.0196,0.0333,0.00204,-0.0982,-0.396,0.0967,log
2021-09-29,"Reference: Fixed, Report: Fixed",0.0737,0.0217,0.0355,0.0157,-0.153,-0.176,0.126,log
2021-09-29,"Reference: Fixed, Report: Day of week",0.0714,0.0185,0.0374,0.0148,-0.211,-0.25,0.122,log
2021-09-29,"Reference: Age, Report: Day of week",0.0835,0.0195,0.0538,0.00916,-0.248,-0.383,0.139,log
2021-09-29,"Reference: Age and week, Report: Day of week",0.0843,0.0196,0.0556,0.0083,-0.263,-0.375,0.135,log
2021-09-29,"Reference: Age and week by age, Report: Day of week",0.127,0.0194,0.102,0.00468,-0.29,-0.55,0.19,log
2021-09-29,"Independent by age, Reference: Week, Report: Day of week",0.0588,0.0186,0.0369,0.00208,-0.129,-0.511,0.109,log
2021-09-29,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0463,0.0201,0.0201,0.00532,-0.0258,-0.237,0.0886,log
2021-09-30,"Reference: Fixed, Report: Fixed",0.0704,0.0297,0.0347,0.00502,0.0327,-0.0898,0.119,log
2021-09-30,"Reference: Fixed, Report: Day of week",0.0642,0.0257,0.0334,0.00476,0.01,0.0133,0.0918,log
2021-09-30,"Reference: Age, Report: Day of week",0.0783,0.0271,0.0479,0.00242,-0.0219,-0.267,0.115,log
2021-09-30,"Reference: Age and week, Report: Day of week",0.0791,0.0271,0.0488,0.00229,-0.0236,-0.286,0.115,log
2021-09-30,"Reference: Age and week by age, Report: Day of week",0.112,0.0312,0.0776,0.00242,-0.108,-0.377,0.169,log
2021-09-30,"Independent by age, Reference: Week, Report: Day of week",0.0677,0.0264,0.0379,0.00207,-0.00511,-0.393,0.118,log
2021-09-30,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0615,0.0275,0.0298,0.00308,0.0364,-0.248,0.111,log
2021-10-01,"Reference: Fixed, Report: Fixed",0.0766,0.0338,0.00735,0.035,0.0221,0.358,0.146,log
2021-10-01,"Reference: Fixed, Report: Day of week",0.0726,0.029,0.00162,0.0418,-0.0365,0.48,0.138,log
2021-10-01,"Reference: Age, Report: Day of week",0.0625,0.0301,0.006,0.0258,0.0491,0.203,0.116,log
2021-10-01,"Reference: Age and week, Report: Day of week",0.0625,0.0306,0.00516,0.0262,0.0729,0.251,0.119,log
2021-10-01,"Reference: Age and week by age, Report: Day of week",0.0701,0.0352,0.0138,0.0199,0.032,-0.115,0.125,log
2021-10-01,"Independent by age, Reference: Week, Report: Day of week",0.0532,0.0323,0.00327,0.0173,0.122,0.161,0.0963,log
2021-10-01,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0543,0.0329,0.00362,0.0174,0.12,0.184,0.0966,log
2021-10-02,"Reference: Fixed, Report: Fixed",0.0891,0.0368,0.0286,0.023,-0.0587,0.16,0.164,log
2021-10-02,"Reference: Fixed, Report: Day of week",0.1,0.0327,0.0112,0.056,-0.191,0.509,0.189,log
2021-10-02,"Reference: Age, Report: Day of week",0.0887,0.0346,0.0153,0.0385,-0.12,0.406,0.16,log
2021-10-02,"Reference: Age and week, Report: Day of week",0.0887,0.0346,0.0159,0.0378,-0.11,0.365,0.161,log
2021-10-02,"Reference: Age and week by age, Report: Day of week",0.0797,0.0388,0.0184,0.0221,0.00157,0.207,0.133,log
2021-10-02,"Independent by age, Reference: Week, Report: Day of week",0.0663,0.0369,0.0093,0.0193,0.0553,0.291,0.128,log
2021-10-02,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0658,0.0373,0.00969,0.0182,0.0593,0.264,0.124,log
2021-10-03,"Reference: Fixed, Report: Fixed",0.125,0.0448,0.00614,0.0737,-0.0544,0.437,0.243,log
2021-10-03,"Reference: Fixed, Report: Day of week",0.203,0.0394,0.00041,0.163,-0.328,0.82,0.363,log
2021-10-03,"Reference: Age, Report: Day of week",0.176,0.0413,0.00198,0.133,-0.238,0.754,0.332,log
2021-10-03,"Reference: Age and week, Report: Day of week",0.175,0.0421,0.00189,0.131,-0.238,0.753,0.332,log
2021-10-03,"Reference: Age and week by age, Report: Day of week",0.155,0.0459,0.0145,0.0943,-0.126,0.328,0.291,log
2021-10-03,"Independent by age, Reference: Week, Report: Day of week",0.121,0.046,0.000139,0.0749,-0.0921,0.705,0.256,log
2021-10-03,"Independent by age, Reference: Week and day of week, Report: Day of week",0.107,0.0447,0.000352,0.062,-0.0107,0.587,0.225,log
2021-10-04,"Reference: Fixed, Report: Fixed",0.245,0.0464,0.00049,0.198,-0.39,0.881,0.409,log
2021-10-04,"Reference: Fixed, Report: Day of week",0.29,0.0397,0,0.25,-0.461,0.933,0.456,log
2021-10-04,"Reference: Age, Report: Day of week",0.24,0.0422,3.61e-05,0.198,-0.352,0.854,0.401,log
2021-10-04,"Reference: Age and week, Report: Day of week",0.232,0.0419,0.000109,0.19,-0.318,0.814,0.386,log
2021-10-04,"Reference: Age and week by age, Report: Day of week",0.198,0.0483,0.00504,0.144,-0.152,0.461,0.334,log
2021-10-04,"Independent by age, Reference: Week, Report: Day of week",0.201,0.0449,0,0.156,-0.328,0.856,0.355,log
2021-10-04,"Independent by age, Reference: Week and day of week, Report: Day of week",0.158,0.0438,8.3e-05,0.115,-0.201,0.751,0.281,log
2021-10-05,"Reference: Fixed, Report: Fixed",0.158,0.0469,0.000748,0.11,-0.169,0.654,0.296,log
2021-10-05,"Reference: Fixed, Report: Day of week",0.121,0.0483,0.000755,0.0719,-0.116,0.61,0.233,log
2021-10-05,"Reference: Age, Report: Day of week",0.112,0.0684,0.00782,0.0353,0.066,0.225,0.163,log
2021-10-05,"Reference: Age and week, Report: Day of week",0.108,0.0677,0.00879,0.0308,0.064,0.111,0.153,log
2021-10-05,"Reference: Age and week by age, Report: Day of week",0.161,0.082,0.101,0.0162,-0.156,-0.428,0.32,log
2021-10-05,"Independent by age, Reference: Week, Report: Day of week",0.118,0.082,0.00931,0.0253,0.0865,0.345,0.198,log
2021-10-05,"Independent by age, Reference: Week and day of week, Report: Day of week",0.104,0.075,0.00943,0.0183,0.144,0.254,0.185,log
2021-10-06,"Reference: Fixed, Report: Fixed",0.167,0.0351,0.0218,0.11,-0.157,0.0982,0.274,log
2021-10-06,"Reference: Fixed, Report: Day of week",0.158,0.03,0.0288,0.0988,-0.226,0.0125,0.257,log
2021-10-06,"Reference: Age, Report: Day of week",0.164,0.0309,0.0676,0.0644,-0.231,-0.347,0.265,log
2021-10-06,"Reference: Age and week, Report: Day of week",0.161,0.0318,0.0689,0.0595,-0.228,-0.389,0.265,log
