reference_date,location,age_group,confirm,holiday
2021-10-23,DE-HE,05-14,1,FALSE
2021-10-23,DE-HE,15-34,9,FALSE
2021-10-23,DE-HE,35-59,11,FALSE
2021-10-23,DE-HE,60-79,17,FALSE
2021-10-23,DE-HE,80+,17,FALSE
2021-10-23,DE-HH,00+,9,FALSE
2021-10-23,DE-HH,00-04,1,FALSE
2021-10-23,DE-HH,05-14,1,FALSE
2021-10-23,DE-HH,15-34,0,FALSE
2021-10-23,DE-HH,35-59,0,FALSE
2021-10-23,DE-HH,60-79,3,FALSE
2021-10-23,DE-HH,80+,4,FALSE
2021-10-23,DE-MV,00+,8,FALSE
2021-10-23,DE-MV,00-04,0,FALSE
2021-10-23,DE-MV,05-14,0,FALSE
2021-10-23,DE-MV,15-34,0,FALSE
2021-10-23,DE-MV,35-59,1,FALSE
2021-10-23,DE-MV,60-79,2,FALSE
2021-10-23,DE-MV,80+,5,FALSE
2021-10-23,DE-NI,00+,27,FALSE
2021-10-23,DE-NI,00-04,0,FALSE
2021-10-23,DE-NI,05-14,0,FALSE
2021-10-23,DE-NI,15-34,1,FALSE
2021-10-23,DE-NI,35-59,8,FALSE
2021-10-23,DE-NI,60-79,8,FALSE
2021-10-23,DE-NI,80+,10,FALSE
2021-10-23,DE-NW,00+,146,FALSE
2021-10-23,DE-NW,00-04,1,FALSE
2021-10-23,DE-NW,05-14,1,FALSE
2021-10-23,DE-NW,15-34,18,FALSE
2021-10-23,DE-NW,35-59,35,FALSE
2021-10-23,DE-NW,60-79,58,FALSE
2021-10-23,DE-NW,80+,33,FALSE
2021-10-23,DE-RP,00+,40,FALSE
2021-10-23,DE-RP,00-04,2,FALSE
2021-10-23,DE-RP,05-14,1,FALSE
2021-10-23,DE-RP,15-34,6,FALSE
2021-10-23,DE-RP,35-59,15,FALSE
2021-10-23,DE-RP,60-79,5,FALSE
2021-10-23,DE-RP,80+,11,FALSE
2021-10-23,DE-SH,00+,16,FALSE
2021-10-23,DE-SH,00-04,0,FALSE
2021-10-23,DE-SH,05-14,0,FALSE
2021-10-23,DE-SH,15-34,1,FALSE
2021-10-23,DE-SH,35-59,7,FALSE
2021-10-23,DE-SH,60-79,4,FALSE
2021-10-23,DE-SH,80+,4,FALSE
2021-10-23,DE-SL,00+,1,FALSE
2021-10-23,DE-SL,00-04,0,FALSE
2021-10-23,DE-SL,05-14,0,FALSE
2021-10-23,DE-SL,15-34,0,FALSE
2021-10-23,DE-SL,35-59,1,FALSE
2021-10-23,DE-SL,60-79,0,FALSE
2021-10-23,DE-SL,80+,0,FALSE
2021-10-23,DE-SN,00+,75,FALSE
2021-10-23,DE-SN,00-04,1,FALSE
2021-10-23,DE-SN,05-14,0,FALSE
2021-10-23,DE-SN,15-34,6,FALSE
2021-10-23,DE-SN,35-59,7,FALSE
2021-10-23,DE-SN,60-79,34,FALSE
2021-10-23,DE-SN,80+,27,FALSE
2021-10-23,DE-ST,00+,18,FALSE
2021-10-23,DE-ST,00-04,0,FALSE
2021-10-23,DE-ST,05-14,1,FALSE
2021-10-23,DE-ST,15-34,0,FALSE
2021-10-23,DE-ST,35-59,5,FALSE
2021-10-23,DE-ST,60-79,6,FALSE
2021-10-23,DE-ST,80+,6,FALSE
2021-10-23,DE-TH,00+,57,FALSE
2021-10-23,DE-TH,00-04,1,FALSE
2021-10-23,DE-TH,05-14,0,FALSE
2021-10-23,DE-TH,15-34,3,FALSE
2021-10-23,DE-TH,35-59,10,FALSE
2021-10-23,DE-TH,60-79,24,FALSE
2021-10-23,DE-TH,80+,19,FALSE
2021-10-24,DE,00+,562,FALSE
2021-10-24,DE,00-04,14,FALSE
2021-10-24,DE,05-14,8,FALSE
2021-10-24,DE,15-34,57,FALSE
2021-10-24,DE,35-59,149,FALSE
2021-10-24,DE,60-79,177,FALSE
2021-10-24,DE,80+,157,FALSE
2021-10-24,DE-BB,00+,11,FALSE
2021-10-24,DE-BB,00-04,0,FALSE
2021-10-24,DE-BB,05-14,0,FALSE
2021-10-24,DE-BB,15-34,1,FALSE
2021-10-24,DE-BB,35-59,3,FALSE
2021-10-24,DE-BB,60-79,6,FALSE
2021-10-24,DE-BB,80+,1,FALSE
2021-10-24,DE-BE,00+,7,FALSE
2021-10-24,DE-BE,00-04,0,FALSE
2021-10-24,DE-BE,05-14,1,FALSE
2021-10-24,DE-BE,15-34,1,FALSE
2021-10-24,DE-BE,35-59,0,FALSE
2021-10-24,DE-BE,60-79,4,FALSE
2021-10-24,DE-BE,80+,1,FALSE
2021-10-24,DE-BW,00+,127,FALSE
2021-10-24,DE-BW,00-04,3,FALSE
2021-10-24,DE-BW,05-14,1,FALSE
2021-10-24,DE-BW,15-34,13,FALSE
2021-10-24,DE-BW,35-59,27,FALSE
2021-10-24,DE-BW,60-79,43,FALSE
2021-10-24,DE-BW,80+,40,FALSE
2021-10-24,DE-BY,00+,114,FALSE
2021-10-24,DE-BY,00-04,3,FALSE
2021-10-24,DE-BY,05-14,1,FALSE
2021-10-24,DE-BY,15-34,12,FALSE
2021-10-24,DE-BY,35-59,41,FALSE
2021-10-24,DE-BY,60-79,22,FALSE
2021-10-24,DE-BY,80+,35,FALSE
2021-10-24,DE-HB,00+,4,FALSE
2021-10-24,DE-HB,00-04,0,FALSE
2021-10-24,DE-HB,05-14,0,FALSE
2021-10-24,DE-HB,15-34,2,FALSE
2021-10-24,DE-HB,35-59,0,FALSE
2021-10-24,DE-HB,60-79,0,FALSE
2021-10-24,DE-HB,80+,2,FALSE
2021-10-24,DE-HE,00+,36,FALSE
2021-10-24,DE-HE,00-04,3,FALSE
2021-10-24,DE-HE,05-14,2,FALSE
2021-10-24,DE-HE,15-34,8,FALSE
2021-10-24,DE-HE,35-59,10,FALSE
2021-10-24,DE-HE,60-79,8,FALSE
2021-10-24,DE-HE,80+,5,FALSE
2021-10-24,DE-HH,00+,11,FALSE
2021-10-24,DE-HH,00-04,0,FALSE
2021-10-24,DE-HH,05-14,0,FALSE
2021-10-24,DE-HH,15-34,0,FALSE
2021-10-24,DE-HH,35-59,2,FALSE
2021-10-24,DE-HH,60-79,4,FALSE
2021-10-24,DE-HH,80+,5,FALSE
2021-10-24,DE-MV,00+,5,FALSE
2021-10-24,DE-MV,00-04,0,FALSE
2021-10-24,DE-MV,05-14,0,FALSE
2021-10-24,DE-MV,15-34,1,FALSE
2021-10-24,DE-MV,35-59,1,FALSE
2021-10-24,DE-MV,60-79,1,FALSE
2021-10-24,DE-MV,80+,2,FALSE
2021-10-24,DE-NI,00+,24,FALSE
2021-10-24,DE-NI,00-04,0,FALSE
2021-10-24,DE-NI,05-14,1,FALSE
2021-10-24,DE-NI,15-34,1,FALSE
2021-10-24,DE-NI,35-59,6,FALSE
2021-10-24,DE-NI,60-79,7,FALSE
2021-10-24,DE-NI,80+,9,FALSE
2021-10-24,DE-NW,00+,114,FALSE
2021-10-24,DE-NW,00-04,3,FALSE
2021-10-24,DE-NW,05-14,0,FALSE
2021-10-24,DE-NW,15-34,11,FALSE
2021-10-24,DE-NW,35-59,34,FALSE
2021-10-24,DE-NW,60-79,43,FALSE
2021-10-24,DE-NW,80+,23,FALSE
2021-10-24,DE-RP,00+,15,FALSE
2021-10-24,DE-RP,00-04,0,FALSE
2021-10-24,DE-RP,05-14,0,FALSE
2021-10-24,DE-RP,15-34,0,FALSE
2021-10-24,DE-RP,35-59,5,FALSE
2021-10-24,DE-RP,60-79,9,FALSE
2021-10-24,DE-RP,80+,1,FALSE
2021-10-24,DE-SH,00+,10,FALSE
2021-10-24,DE-SH,00-04,0,FALSE
2021-10-24,DE-SH,05-14,0,FALSE
2021-10-24,DE-SH,15-34,1,FALSE
2021-10-24,DE-SH,35-59,4,FALSE
2021-10-24,DE-SH,60-79,2,FALSE
2021-10-24,DE-SH,80+,3,FALSE
2021-10-24,DE-SL,00+,5,FALSE
2021-10-24,DE-SL,00-04,1,FALSE
2021-10-24,DE-SL,05-14,0,FALSE
2021-10-24,DE-SL,15-34,0,FALSE
2021-10-24,DE-SL,35-59,1,FALSE
2021-10-24,DE-SL,60-79,2,FALSE
2021-10-24,DE-SL,80+,1,FALSE
2021-10-24,DE-SN,00+,33,FALSE
2021-10-24,DE-SN,00-04,1,FALSE
2021-10-24,DE-SN,05-14,0,FALSE
2021-10-24,DE-SN,15-34,2,FALSE
2021-10-24,DE-SN,35-59,5,FALSE
2021-10-24,DE-SN,60-79,10,FALSE
2021-10-24,DE-SN,80+,15,FALSE
2021-10-24,DE-ST,00+,12,FALSE
2021-10-24,DE-ST,00-04,0,FALSE
2021-10-24,DE-ST,05-14,2,FALSE
2021-10-24,DE-ST,15-34,1,FALSE
2021-10-24,DE-ST,35-59,5,FALSE
2021-10-24,DE-ST,60-79,3,FALSE
2021-10-24,DE-ST,80+,1,FALSE
2021-10-24,DE-TH,00+,34,FALSE
2021-10-24,DE-TH,00-04,0,FALSE
2021-10-24,DE-TH,05-14,0,FALSE
2021-10-24,DE-TH,15-34,3,FALSE
2021-10-24,DE-TH,35-59,5,FALSE
2021-10-24,DE-TH,60-79,13,FALSE
2021-10-24,DE-TH,80+,13,FALSE
2021-10-25,DE,00+,301,FALSE
2021-10-25,DE,00-04,4,FALSE
2021-10-25,DE,05-14,0,FALSE
2021-10-25,DE,15-34,40,FALSE
2021-10-25,DE,35-59,78,FALSE
2021-10-25,DE,60-79,90,FALSE
2021-10-25,DE,80+,89,FALSE
2021-10-25,DE-BB,00+,3,FALSE
2021-10-25,DE-BB,00-04,0,FALSE
2021-10-25,DE-BB,05-14,0,FALSE
2021-10-25,DE-BB,15-34,0,FALSE
2021-10-25,DE-BB,35-59,3,FALSE
2021-10-25,DE-BB,60-79,0,FALSE
2021-10-25,DE-BB,80+,0,FALSE
2021-10-25,DE-BE,00+,1,FALSE
2021-10-25,DE-BE,00-04,0,FALSE
2021-10-25,DE-BE,05-14,0,FALSE
2021-10-25,DE-BE,15-34,0,FALSE
2021-10-25,DE-BE,35-59,0,FALSE
2021-10-25,DE-BE,60-79,1,FALSE
2021-10-25,DE-BE,80+,0,FALSE
2021-10-25,DE-BW,00+,44,FALSE
2021-10-25,DE-BW,00-04,0,FALSE
2021-10-25,DE-BW,05-14,0,FALSE
2021-10-25,DE-BW,15-34,6,FALSE
2021-10-25,DE-BW,35-59,9,FALSE
2021-10-25,DE-BW,60-79,12,FALSE
2021-10-25,DE-BW,80+,17,FALSE
2021-10-25,DE-BY,00+,92,FALSE
2021-10-25,DE-BY,00-04,1,FALSE
2021-10-25,DE-BY,05-14,0,FALSE
2021-10-25,DE-BY,15-34,7,FALSE
2021-10-25,DE-BY,35-59,22,FALSE
2021-10-25,DE-BY,60-79,32,FALSE
2021-10-25,DE-BY,80+,30,FALSE
2021-10-25,DE-HB,00+,2,FALSE
2021-10-25,DE-HB,00-04,0,FALSE
2021-10-25,DE-HB,05-14,0,FALSE
2021-10-25,DE-HB,15-34,0,FALSE
2021-10-25,DE-HB,35-59,2,FALSE
2021-10-25,DE-HB,60-79,0,FALSE
2021-10-25,DE-HB,80+,0,FALSE
2021-10-25,DE-HE,00+,18,FALSE
2021-10-25,DE-HE,00-04,1,FALSE
2021-10-25,DE-HE,05-14,0,FALSE
2021-10-25,DE-HE,15-34,1,FALSE
2021-10-25,DE-HE,35-59,6,FALSE
2021-10-25,DE-HE,60-79,6,FALSE
2021-10-25,DE-HE,80+,4,FALSE
2021-10-25,DE-HH,00+,6,FALSE
2021-10-25,DE-HH,00-04,0,FALSE
2021-10-25,DE-HH,05-14,0,FALSE
2021-10-25,DE-HH,15-34,1,FALSE
2021-10-25,DE-HH,35-59,1,FALSE
2021-10-25,DE-HH,60-79,1,FALSE
2021-10-25,DE-HH,80+,3,FALSE
2021-10-25,DE-MV,00+,4,FALSE
2021-10-25,DE-MV,00-04,0,FALSE
2021-10-25,DE-MV,05-14,0,FALSE
2021-10-25,DE-MV,15-34,0,FALSE
2021-10-25,DE-MV,35-59,1,FALSE
2021-10-25,DE-MV,60-79,0,FALSE
2021-10-25,DE-MV,80+,3,FALSE
2021-10-25,DE-NI,00+,7,FALSE
2021-10-25,DE-NI,00-04,0,FALSE
2021-10-25,DE-NI,05-14,0,FALSE
2021-10-25,DE-NI,15-34,3,FALSE
2021-10-25,DE-NI,35-59,0,FALSE
2021-10-25,DE-NI,60-79,2,FALSE
2021-10-25,DE-NI,80+,2,FALSE
2021-10-25,DE-NW,00+,55,FALSE
2021-10-25,DE-NW,00-04,1,FALSE
2021-10-25,DE-NW,05-14,0,FALSE
2021-10-25,DE-NW,15-34,13,FALSE
2021-10-25,DE-NW,35-59,14,FALSE
2021-10-25,DE-NW,60-79,12,FALSE
2021-10-25,DE-NW,80+,15,FALSE
2021-10-25,DE-RP,00+,19,FALSE
2021-10-25,DE-RP,00-04,1,FALSE
2021-10-25,DE-RP,05-14,0,FALSE
2021-10-25,DE-RP,15-34,3,FALSE
2021-10-25,DE-RP,35-59,6,FALSE
2021-10-25,DE-RP,60-79,6,FALSE
2021-10-25,DE-RP,80+,3,FALSE
2021-10-25,DE-SH,00+,3,FALSE
2021-10-25,DE-SH,00-04,0,FALSE
2021-10-25,DE-SH,05-14,0,FALSE
2021-10-25,DE-SH,15-34,1,FALSE
2021-10-25,DE-SH,35-59,2,FALSE
2021-10-25,DE-SH,60-79,0,FALSE
2021-10-25,DE-SH,80+,0,FALSE
2021-10-25,DE-SL,00+,1,FALSE
2021-10-25,DE-SL,00-04,0,FALSE
2021-10-25,DE-SL,05-14,0,FALSE
2021-10-25,DE-SL,15-34,0,FALSE
2021-10-25,DE-SL,35-59,1,FALSE
2021-10-25,DE-SL,60-79,0,FALSE
2021-10-25,DE-SL,80+,0,FALSE
2021-10-25,DE-SN,00+,22,FALSE
2021-10-25,DE-SN,00-04,0,FALSE
2021-10-25,DE-SN,05-14,0,FALSE
2021-10-25,DE-SN,15-34,2,FALSE
2021-10-25,DE-SN,35-59,6,FALSE
2021-10-25,DE-SN,60-79,8,FALSE
2021-10-25,DE-SN,80+,6,FALSE
2021-10-25,DE-ST,00+,9,FALSE
2021-10-25,DE-ST,00-04,0,FALSE
2021-10-25,DE-ST,05-14,0,FALSE
2021-10-25,DE-ST,15-34,2,FALSE
2021-10-25,DE-ST,35-59,2,FALSE
2021-10-25,DE-ST,60-79,1,FALSE
2021-10-25,DE-ST,80+,4,FALSE
2021-10-25,DE-TH,00+,15,FALSE
2021-10-25,DE-TH,00-04,0,FALSE
2021-10-25,DE-TH,05-14,0,FALSE
2021-10-25,DE-TH,15-34,1,FALSE
2021-10-25,DE-TH,35-59,3,FALSE
2021-10-25,DE-TH,60-79,9,FALSE
2021-10-25,DE-TH,80+,2,FALSE
2021-10-26,DE,00+,795,FALSE
2021-10-26,DE,00-04,19,FALSE
2021-10-26,DE,05-14,5,FALSE
2021-10-26,DE,15-34,82,FALSE
2021-10-26,DE,35-59,197,FALSE
2021-10-26,DE,60-79,231,FALSE
2021-10-26,DE,80+,261,FALSE
2021-10-26,DE-BB,00+,23,FALSE
2021-10-26,DE-BB,00-04,1,FALSE
2021-10-26,DE-BB,05-14,1,FALSE
2021-10-26,DE-BB,15-34,4,FALSE
2021-10-26,DE-BB,35-59,2,FALSE
2021-10-26,DE-BB,60-79,5,FALSE
2021-10-26,DE-BB,80+,10,FALSE
2021-10-26,DE-BE,00+,53,FALSE
2021-10-26,DE-BE,00-04,1,FALSE
2021-10-26,DE-BE,05-14,1,FALSE
2021-10-26,DE-BE,15-34,4,FALSE
2021-10-26,DE-BE,35-59,18,FALSE
2021-10-26,DE-BE,60-79,15,FALSE
2021-10-26,DE-BE,80+,14,FALSE
2021-10-26,DE-BW,00+,115,FALSE
2021-10-26,DE-BW,00-04,1,FALSE
2021-10-26,DE-BW,05-14,0,FALSE
2021-10-26,DE-BW,15-34,12,FALSE
2021-10-26,DE-BW,35-59,24,FALSE
2021-10-26,DE-BW,60-79,38,FALSE
2021-10-26,DE-BW,80+,40,FALSE
2021-10-26,DE-BY,00+,130,FALSE
2021-10-26,DE-BY,00-04,1,FALSE
2021-10-26,DE-BY,05-14,0,FALSE
2021-10-26,DE-BY,15-34,8,FALSE
2021-10-26,DE-BY,35-59,41,FALSE
2021-10-26,DE-BY,60-79,39,FALSE
2021-10-26,DE-BY,80+,41,FALSE
2021-10-26,DE-HB,00+,2,FALSE
2021-10-26,DE-HB,00-04,0,FALSE
2021-10-26,DE-HB,05-14,0,FALSE
2021-10-26,DE-HB,15-34,0,FALSE
2021-10-26,DE-HB,35-59,1,FALSE
2021-10-26,DE-HB,60-79,1,FALSE
2021-10-26,DE-HB,80+,0,FALSE
2021-10-26,DE-HE,00+,86,FALSE
2021-10-26,DE-HE,00-04,2,FALSE
2021-10-26,DE-HE,05-14,1,FALSE
2021-10-26,DE-HE,15-34,16,FALSE
2021-10-26,DE-HE,35-59,20,FALSE
2021-10-26,DE-HE,60-79,22,FALSE
2021-10-26,DE-HE,80+,25,FALSE
2021-10-26,DE-HH,00+,8,FALSE
2021-10-26,DE-HH,00-04,0,FALSE
2021-10-26,DE-HH,05-14,0,FALSE
2021-10-26,DE-HH,15-34,1,FALSE
2021-10-26,DE-HH,35-59,3,FALSE
2021-10-26,DE-HH,60-79,0,FALSE
2021-10-26,DE-HH,80+,4,FALSE
2021-10-26,DE-MV,00+,6,FALSE
2021-10-26,DE-MV,00-04,0,FALSE
2021-10-26,DE-MV,05-14,0,FALSE
2021-10-26,DE-MV,15-34,1,FALSE
2021-10-26,DE-MV,35-59,1,FALSE
2021-10-26,DE-MV,60-79,2,FALSE
2021-10-26,DE-MV,80+,2,FALSE
2021-10-26,DE-NI,00+,35,FALSE
2021-10-26,DE-NI,00-04,0,FALSE
2021-10-26,DE-NI,05-14,0,FALSE
2021-10-26,DE-NI,15-34,9,FALSE
2021-10-26,DE-NI,35-59,8,FALSE
2021-10-26,DE-NI,60-79,10,FALSE
2021-10-26,DE-NI,80+,8,FALSE
2021-10-26,DE-NW,00+,133,FALSE
2021-10-26,DE-NW,00-04,9,FALSE
2021-10-26,DE-NW,05-14,1,FALSE
2021-10-26,DE-NW,15-34,13,FALSE
2021-10-26,DE-NW,35-59,36,FALSE
2021-10-26,DE-NW,60-79,37,FALSE
2021-10-26,DE-NW,80+,37,FALSE
2021-10-26,DE-RP,00+,36,FALSE
2021-10-26,DE-RP,00-04,2,FALSE
2021-10-26,DE-RP,05-14,0,FALSE
2021-10-26,DE-RP,15-34,5,FALSE
2021-10-26,DE-RP,35-59,8,FALSE
2021-10-26,DE-RP,60-79,9,FALSE
2021-10-26,DE-RP,80+,12,FALSE
2021-10-26,DE-SH,00+,7,FALSE
2021-10-26,DE-SH,00-04,0,FALSE
2021-10-26,DE-SH,05-14,1,FALSE
2021-10-26,DE-SH,15-34,1,FALSE
2021-10-26,DE-SH,35-59,1,FALSE
2021-10-26,DE-SH,60-79,2,FALSE
2021-10-26,DE-SH,80+,2,FALSE
2021-10-26,DE-SL,00+,2,FALSE
2021-10-26,DE-SL,00-04,0,FALSE
2021-10-26,DE-SL,05-14,0,FALSE
2021-10-26,DE-SL,15-34,1,FALSE
2021-10-26,DE-SL,35-59,0,FALSE
2021-10-26,DE-SL,60-79,0,FALSE
2021-10-26,DE-SL,80+,1,FALSE
2021-10-26,DE-SN,00+,92,FALSE
2021-10-26,DE-SN,00-04,1,FALSE
2021-10-26,DE-SN,05-14,0,FALSE
2021-10-26,DE-SN,15-34,5,FALSE
2021-10-26,DE-SN,35-59,21,FALSE
2021-10-26,DE-SN,60-79,27,FALSE
2021-10-26,DE-SN,80+,38,FALSE
2021-10-26,DE-ST,00+,11,FALSE
2021-10-26,DE-ST,00-04,1,FALSE
2021-10-26,DE-ST,05-14,0,FALSE
2021-10-26,DE-ST,15-34,0,FALSE
2021-10-26,DE-ST,35-59,4,FALSE
2021-10-26,DE-ST,60-79,2,FALSE
2021-10-26,DE-ST,80+,4,FALSE
2021-10-26,DE-TH,00+,56,FALSE
2021-10-26,DE-TH,00-04,0,FALSE
2021-10-26,DE-TH,05-14,0,FALSE
2021-10-26,DE-TH,15-34,2,FALSE
2021-10-26,DE-TH,35-59,9,FALSE
2021-10-26,DE-TH,60-79,22,FALSE
2021-10-26,DE-TH,80+,23,FALSE
2021-10-27,DE,00+,1006,FALSE
2021-10-27,DE,00-04,16,FALSE
2021-10-27,DE,05-14,14,FALSE
2021-10-27,DE,15-34,94,FALSE
2021-10-27,DE,35-59,293,FALSE
2021-10-27,DE,60-79,302,FALSE
2021-10-27,DE,80+,287,FALSE
2021-10-27,DE-BB,00+,29,FALSE
2021-10-27,DE-BB,00-04,0,FALSE
2021-10-27,DE-BB,05-14,0,FALSE
2021-10-27,DE-BB,15-34,1,FALSE
2021-10-27,DE-BB,35-59,4,FALSE
2021-10-27,DE-BB,60-79,10,FALSE
2021-10-27,DE-BB,80+,14,FALSE
2021-10-27,DE-BE,00+,36,FALSE
2021-10-27,DE-BE,00-04,0,FALSE
2021-10-27,DE-BE,05-14,2,FALSE
2021-10-27,DE-BE,15-34,4,FALSE
2021-10-27,DE-BE,35-59,8,FALSE
2021-10-27,DE-BE,60-79,9,FALSE
2021-10-27,DE-BE,80+,13,FALSE
2021-10-27,DE-BW,00+,186,FALSE
2021-10-27,DE-BW,00-04,0,FALSE
2021-10-27,DE-BW,05-14,3,FALSE
2021-10-27,DE-BW,15-34,18,FALSE
2021-10-27,DE-BW,35-59,62,FALSE
2021-10-27,DE-BW,60-79,62,FALSE
2021-10-27,DE-BW,80+,41,FALSE
2021-10-27,DE-BY,00+,219,FALSE
2021-10-27,DE-BY,00-04,5,FALSE
2021-10-27,DE-BY,05-14,2,FALSE
2021-10-27,DE-BY,15-34,16,FALSE
2021-10-27,DE-BY,35-59,77,FALSE
2021-10-27,DE-BY,60-79,67,FALSE
2021-10-27,DE-BY,80+,52,FALSE
2021-10-27,DE-HB,00+,6,FALSE
2021-10-27,DE-HB,00-04,0,FALSE
2021-10-27,DE-HB,05-14,0,FALSE
2021-10-27,DE-HB,15-34,1,FALSE
2021-10-27,DE-HB,35-59,2,FALSE
2021-10-27,DE-HB,60-79,2,FALSE
2021-10-27,DE-HB,80+,1,FALSE
2021-10-27,DE-HE,00+,57,FALSE
2021-10-27,DE-HE,00-04,1,FALSE
2021-10-27,DE-HE,05-14,2,FALSE
2021-10-27,DE-HE,15-34,6,FALSE
2021-10-27,DE-HE,35-59,16,FALSE
2021-10-27,DE-HE,60-79,14,FALSE
2021-10-27,DE-HE,80+,18,FALSE
2021-10-27,DE-HH,00+,13,FALSE
2021-10-27,DE-HH,00-04,0,FALSE
2021-10-27,DE-HH,05-14,0,FALSE
2021-10-27,DE-HH,15-34,1,FALSE
2021-10-27,DE-HH,35-59,4,FALSE
2021-10-27,DE-HH,60-79,5,FALSE
2021-10-27,DE-HH,80+,3,FALSE
2021-10-27,DE-MV,00+,13,FALSE
2021-10-27,DE-MV,00-04,0,FALSE
2021-10-27,DE-MV,05-14,0,FALSE
2021-10-27,DE-MV,15-34,0,FALSE
2021-10-27,DE-MV,35-59,6,FALSE
2021-10-27,DE-MV,60-79,4,FALSE
2021-10-27,DE-MV,80+,3,FALSE
2021-10-27,DE-NI,00+,38,FALSE
2021-10-27,DE-NI,00-04,0,FALSE
2021-10-27,DE-NI,05-14,1,FALSE
2021-10-27,DE-NI,15-34,2,FALSE
2021-10-27,DE-NI,35-59,8,FALSE
2021-10-27,DE-NI,60-79,11,FALSE
2021-10-27,DE-NI,80+,16,FALSE
2021-10-27,DE-NW,00+,164,FALSE
2021-10-27,DE-NW,00-04,9,FALSE
2021-10-27,DE-NW,05-14,2,FALSE
2021-10-27,DE-NW,15-34,23,FALSE
2021-10-27,DE-NW,35-59,45,FALSE
2021-10-27,DE-NW,60-79,41,FALSE
2021-10-27,DE-NW,80+,44,FALSE
2021-10-27,DE-RP,00+,36,FALSE
2021-10-27,DE-RP,00-04,1,FALSE
2021-10-27,DE-RP,05-14,1,FALSE
2021-10-27,DE-RP,15-34,5,FALSE
2021-10-27,DE-RP,35-59,13,FALSE
2021-10-27,DE-RP,60-79,9,FALSE
2021-10-27,DE-RP,80+,7,FALSE
2021-10-27,DE-SH,00+,18,FALSE
2021-10-27,DE-SH,00-04,0,FALSE
2021-10-27,DE-SH,05-14,0,FALSE
2021-10-27,DE-SH,15-34,5,FALSE
2021-10-27,DE-SH,35-59,7,FALSE
2021-10-27,DE-SH,60-79,2,FALSE
2021-10-27,DE-SH,80+,4,FALSE
2021-10-27,DE-SL,00+,4,FALSE
2021-10-27,DE-SL,00-04,0,FALSE
2021-10-27,DE-SL,05-14,0,FALSE
2021-10-27,DE-SL,15-34,0,FALSE
2021-10-27,DE-SL,35-59,1,FALSE
2021-10-27,DE-SL,60-79,1,FALSE
2021-10-27,DE-SL,80+,2,FALSE
2021-10-27,DE-SN,00+,107,FALSE
2021-10-27,DE-SN,00-04,0,FALSE
2021-10-27,DE-SN,05-14,0,FALSE
2021-10-27,DE-SN,15-34,6,FALSE
2021-10-27,DE-SN,35-59,23,FALSE
2021-10-27,DE-SN,60-79,40,FALSE
2021-10-27,DE-SN,80+,38,FALSE
2021-10-27,DE-ST,00+,30,FALSE
2021-10-27,DE-ST,00-04,0,FALSE
2021-10-27,DE-ST,05-14,0,FALSE
2021-10-27,DE-ST,15-34,3,FALSE
2021-10-27,DE-ST,35-59,7,FALSE
2021-10-27,DE-ST,60-79,12,FALSE
2021-10-27,DE-ST,80+,8,FALSE
2021-10-27,DE-TH,00+,50,FALSE
2021-10-27,DE-TH,00-04,0,FALSE
2021-10-27,DE-TH,05-14,1,FALSE
2021-10-27,DE-TH,15-34,3,FALSE
2021-10-27,DE-TH,35-59,10,FALSE
2021-10-27,DE-TH,60-79,13,FALSE
2021-10-27,DE-TH,80+,23,FALSE
2021-10-28,DE,00+,1111,FALSE
2021-10-28,DE,00-04,14,FALSE
2021-10-28,DE,05-14,17,FALSE
2021-10-28,DE,15-34,104,FALSE
2021-10-28,DE,35-59,289,FALSE
2021-10-28,DE,60-79,340,FALSE
2021-10-28,DE,80+,347,FALSE
2021-10-28,DE-BB,00+,23,FALSE
2021-10-28,DE-BB,00-04,0,FALSE
2021-10-28,DE-BB,05-14,0,FALSE
2021-10-28,DE-BB,15-34,0,FALSE
2021-10-28,DE-BB,35-59,6,FALSE
2021-10-28,DE-BB,60-79,7,FALSE
2021-10-28,DE-BB,80+,10,FALSE
2021-10-28,DE-BE,00+,65,FALSE
2021-10-28,DE-BE,00-04,2,FALSE
2021-10-28,DE-BE,05-14,2,FALSE
2021-10-28,DE-BE,15-34,5,FALSE
2021-10-28,DE-BE,35-59,13,FALSE
2021-10-28,DE-BE,60-79,30,FALSE
2021-10-28,DE-BE,80+,13,FALSE
2021-10-28,DE-BW,00+,187,FALSE
2021-10-28,DE-BW,00-04,2,FALSE
2021-10-28,DE-BW,05-14,2,FALSE
2021-10-28,DE-BW,15-34,20,FALSE
2021-10-28,DE-BW,35-59,53,FALSE
2021-10-28,DE-BW,60-79,57,FALSE
2021-10-28,DE-BW,80+,53,FALSE
2021-10-28,DE-BY,00+,208,FALSE
2021-10-28,DE-BY,00-04,0,FALSE
2021-10-28,DE-BY,05-14,4,FALSE
2021-10-28,DE-BY,15-34,18,FALSE
2021-10-28,DE-BY,35-59,63,FALSE
2021-10-28,DE-BY,60-79,66,FALSE
2021-10-28,DE-BY,80+,57,FALSE
2021-10-28,DE-HB,00+,6,FALSE
2021-10-28,DE-HB,00-04,0,FALSE
2021-10-28,DE-HB,05-14,0,FALSE
2021-10-28,DE-HB,15-34,1,FALSE
2021-10-28,DE-HB,35-59,2,FALSE
2021-10-28,DE-HB,60-79,2,FALSE
2021-10-28,DE-HB,80+,1,FALSE
